time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,time/time_elapsed,train/learning_rate,train/actor_loss,train/ent_coef,train/n_updates,train/ent_coef_loss,train/critic_loss
28670,-2.687874980000001,15.23,455060,6,65217,0.00073,1.9050666093826294,0.0002977637341246009,452059,2.6235408782958984,0.003028628183528781
28680,-2.67672923,15.21,455211,6,65240,0.00073,1.8841469287872314,0.00031319857225753367,452210,-21.099586486816406,0.003692151280120015
28690,-2.6855481599999997,15.22,455363,6,65263,0.00073,1.916049838066101,0.00031268049497157335,452362,-25.335535049438477,0.004737855400890112
28700,-2.6865401700000002,15.19,455513,6,65285,0.00073,1.9253900051116943,0.0003196650359313935,452512,-27.113677978515625,0.0034466786310076714
28710,-2.7176493899999996,15.16,455661,6,65307,0.00073,1.960382342338562,0.00030456899548880756,452660,9.327528953552246,0.00237906351685524
28720,-2.70789201,15.12,455808,6,65328,0.00073,1.9102113246917725,0.0002901944098994136,452807,-22.363372802734375,0.005342978052794933
28730,-2.7121975600000003,15.06,455954,6,65350,0.00073,1.948193073272705,0.00029426044784486294,452953,-9.522125244140625,0.0029923655092716217
28740,-2.6949295600000003,14.99,456103,6,65372,0.00073,1.9062893390655518,0.00028743347502313554,453102,1.9386165142059326,0.003178534097969532
28750,-2.72713125,14.98,456254,6,65395,0.00073,1.8967297077178955,0.00029248607461340725,453253,-5.396141529083252,0.0027687661349773407
28760,-2.720214060000001,14.93,456403,6,65417,0.00073,1.9081270694732666,0.00030469594639725983,453402,-3.103180408477783,0.0028437599539756775
28770,-2.74136466,14.94,456554,6,65439,0.00073,2.0087218284606934,0.0003120730398222804,453553,24.08664321899414,0.005052546970546246
28780,-2.75436756,14.92,456703,6,65460,0.00073,1.9335176944732666,0.0003028390055987984,453702,6.756649017333984,0.0027933702804148197
28790,-2.7351929600000005,14.87,456850,6,65482,0.00073,1.9304490089416504,0.0002910816401708871,453849,-8.709224700927734,0.0031444644555449486
28800,-2.730230480000001,14.86,456999,6,65504,0.00073,1.899534821510315,0.00029049679869785905,453998,-4.378543376922607,0.002262277528643608
28810,-2.7076062900000006,14.87,457148,6,65526,0.00073,1.9706822633743286,0.00028599495999515057,454147,6.749287128448486,0.004107882268726826
28820,-2.71353709,14.92,457300,6,65549,0.00073,1.9411282539367676,0.0002832423779182136,454299,6.44406795501709,0.0035101938992738724
28830,-2.7193852599999997,15.0,457454,6,65572,0.00073,1.9253308773040771,0.0002857997315004468,454453,3.442937135696411,0.003599337302148342
28840,-2.7141065199999996,15.0,457603,6,65594,0.00073,1.919551134109497,0.0002850647724699229,454602,5.417990207672119,0.006404224783182144
28850,-2.70148622,15.0,457754,6,65616,0.00073,1.9057555198669434,0.0002984858874697238,454753,-1.8594346046447754,0.0021520666778087616
28860,-2.69021872,15.0,457903,6,65639,0.00073,1.9007986783981323,0.00029660595464520156,454902,-20.046777725219727,0.0025764047168195248
28870,-2.6654644100000002,14.98,458052,6,65661,0.00073,1.8787243366241455,0.0002972139045596123,455051,-27.649375915527344,0.0026852255687117577
28880,-2.6495276700000003,14.98,458201,6,65683,0.00073,1.9791717529296875,0.0002888214075937867,455200,31.896434783935547,0.0033709495328366756
28890,-2.64284832,15.01,458351,6,65705,0.00073,1.9427682161331177,0.000291441916488111,455350,-20.694679260253906,0.0025413022376596928
28900,-2.6609851699999996,15.02,458501,6,65727,0.00073,1.8981817960739136,0.00028159108478575945,455500,-13.072147369384766,0.003696246538311243
28910,-2.6651523499999996,15.04,458652,6,65749,0.00073,1.9301269054412842,0.0002964558079838753,455651,-1.6630501747131348,0.004194944631308317
28920,-2.6700305399999995,15.04,458804,6,65771,0.00073,1.8988564014434814,0.00030421745032072067,455803,0.9662797451019287,0.003800153499469161
28930,-2.649690600000001,15.0,458954,6,65793,0.00073,1.9153188467025757,0.0003064859192818403,455953,1.9448938369750977,0.004035372287034988
28940,-2.65182512,15.02,459105,6,65815,0.00073,1.8902376890182495,0.00030937851988710463,456104,1.293682336807251,0.0038326196372509003
28950,-2.6531404800000002,15.03,459257,6,65838,0.00073,1.8930555582046509,0.00030807804432697594,456256,-4.427406311035156,0.0036458680406212807
28960,-2.6842251200000002,15.07,459410,6,65860,0.00073,1.9110536575317383,0.0002935042721219361,456409,2.5047755241394043,0.0033778054639697075
28970,-2.69047813,15.04,459556,6,65881,0.00073,1.9216980934143066,0.00028698236565105617,456555,12.09618854522705,0.004163614474236965
28980,-2.7197763,15.04,459705,6,65903,0.00073,1.9433815479278564,0.00028345207101665437,456704,-15.189764022827148,0.004748457111418247
28990,-2.7428809599999995,15.05,459856,6,65925,0.00073,1.9650166034698486,0.0002899866667576134,456855,16.139358520507812,0.004469628911465406
29000,-2.7603815000000003,15.07,460008,6,65948,0.00073,1.9035863876342773,0.00029461676604114473,457007,-3.215888023376465,0.0030588917434215546
29010,-2.7460946499999994,15.03,460155,6,65970,0.00073,1.8952206373214722,0.0002915970399044454,457154,-17.658565521240234,0.003467380069196224
29020,-2.730552439999999,14.97,460301,6,65991,0.00073,1.9563205242156982,0.0002936268865596503,457300,0.9337563514709473,0.003556793089956045
29030,-2.7318699399999997,14.94,460448,6,66013,0.00073,1.9722142219543457,0.00029466705746017396,457447,8.909612655639648,0.002677308861166239
29040,-2.7347169000000005,14.93,460598,6,66035,0.00073,1.9181275367736816,0.000299467850709334,457597,-3.4801852703094482,0.003896599169820547
29050,-2.7245827300000003,14.9,460747,6,66057,0.00073,1.8864970207214355,0.0003038199502043426,457746,-29.35465431213379,0.0055304719135165215
29060,-2.7036287600000004,14.87,460897,6,66080,0.00073,1.9689102172851562,0.00029709062073379755,457896,14.13272762298584,0.004217458888888359
29070,-2.7126048800000007,14.91,461047,6,66101,0.00073,1.9317666292190552,0.0003059278824366629,458046,-15.116118431091309,0.0047223204746842384
29080,-2.69165725,14.9,461195,6,66123,0.00073,1.929294466972351,0.0002953374932985753,458194,-5.503945827484131,0.0029702377505600452
29090,-2.68894744,14.9,461346,6,66146,0.00073,1.9225132465362549,0.00029054388869553804,458345,-13.783401489257812,0.003180186729878187
29100,-2.6706130500000005,14.9,461498,6,66168,0.00073,1.9526183605194092,0.0002858387306332588,458497,13.037010192871094,0.0036946602631360292
29110,-2.6683643200000002,14.92,461647,6,66190,0.00073,1.9625165462493896,0.0002876196813303977,458646,17.14055633544922,0.003363835159689188
29120,-2.67427121,14.97,461798,6,66213,0.00073,1.9100754261016846,0.0002897541562560946,458797,-1.0577569007873535,0.004055857192724943
29130,-2.7064738999999998,15.03,461951,6,66235,0.00073,1.900482416152954,0.00029743678169324994,458950,24.806514739990234,0.003997292835265398
29140,-2.68936931,15.05,462103,6,66257,0.00073,1.9218581914901733,0.00031008655787445605,459102,-1.128316879272461,0.003975132014602423
29150,-2.72354927,15.09,462256,6,66280,0.00073,1.9117991924285889,0.0002891653566621244,459255,12.820516586303711,0.004639915190637112
29160,-2.7300262699999998,15.08,462405,6,66301,0.00073,1.8943450450897217,0.00029155673109926283,459404,-10.969501495361328,0.003208090551197529
29170,-2.7332312599999993,15.11,462558,6,66324,0.00073,1.9199999570846558,0.00029940559761598706,459557,1.1794548034667969,0.006087943445891142
29180,-2.72287434,15.12,462707,6,66345,0.00073,1.903589129447937,0.000314842676743865,459706,8.081936836242676,0.004403124563395977
29190,-2.73137055,15.15,462861,6,66368,0.00073,1.8333909511566162,0.0003176035825163126,459860,10.84770679473877,0.003426749724894762
29200,-2.7285545100000004,15.15,463013,6,66391,0.00073,1.8894799947738647,0.0003122072957921773,460012,-10.911828994750977,0.0037879052106291056
29210,-2.74182022,15.18,463165,6,66413,0.00073,1.9169288873672485,0.0003100428148172796,460164,-7.7461347579956055,0.004722131881862879
29220,-2.73485335,15.18,463316,6,66435,0.00073,1.8765486478805542,0.00030389297171495855,460315,-11.30280876159668,0.004236111417412758
29230,-2.70344579,15.17,463468,6,66458,0.00073,1.891350269317627,0.0003113367420155555,460467,-14.331779479980469,0.0029458242934197187
29240,-2.70252033,15.15,463618,6,66482,0.00073,1.9180963039398193,0.0003035679692402482,460617,-12.919639587402344,0.004425341263413429
29250,-2.6600658900000003,15.1,463766,6,66504,0.00073,1.9517189264297485,0.00030608809902332723,460765,23.256839752197266,0.0035608524922281504
29260,-2.64222946,15.1,463915,6,66527,0.00073,1.921302080154419,0.0003007951017934829,460914,-13.843995094299316,0.004040681757032871
29270,-2.6414963700000005,15.1,464068,6,66549,0.00073,1.874086618423462,0.000292485230602324,461067,11.950827598571777,0.0037302838172763586
29280,-2.6429750399999996,15.12,464219,6,66572,0.00073,1.891032338142395,0.00030341948149725795,461218,-0.49550819396972656,0.002693904098123312
29290,-2.64754761,15.12,464373,6,66595,0.00073,1.8994619846343994,0.00031590709113515913,461372,27.40997314453125,0.0031102122738957405
29300,-2.6416894600000003,15.11,464524,6,66617,0.00073,1.9097599983215332,0.0003176932514179498,461523,17.59641456604004,0.0028382977470755577
29310,-2.72966295,15.24,464689,6,66641,0.00073,1.8896758556365967,0.00032701512100175023,461688,18.89725685119629,0.004115807358175516
29320,-3.00952313,15.78,464894,6,66672,0.00073,1.8785545825958252,0.00037472951225936413,461893,1.6021857261657715,0.004249006509780884
29330,-3.2231743799999992,16.25,465093,6,66701,0.00073,1.9090403318405151,0.00035757399746216834,462092,1.642153263092041,0.0051176054403185844
29340,-3.3298824200000006,16.49,465267,6,66727,0.00073,1.9297322034835815,0.00033683967194519937,462266,-9.185440063476562,0.0031215541530400515
29350,-3.413701459999999,16.62,465428,6,66750,0.00073,1.9722058773040771,0.00030642279307357967,462427,-5.183146953582764,0.003888108301907778
29360,-3.48993968,16.75,465590,6,66774,0.00073,1.981139898300171,0.0003008252242580056,462589,-6.740135669708252,0.004016556777060032
29370,-3.52493624,16.79,465747,6,66801,0.00073,1.8795737028121948,0.0002986786712426692,462746,0.24599480628967285,0.0032580827828496695
29380,-3.5217785000000004,16.8,465899,6,66825,0.00073,1.876814842224121,0.00029271989478729665,462898,-3.7720589637756348,0.005178775638341904
29390,-3.51687545,16.8,466053,6,66854,0.00073,1.9086666107177734,0.00028437969740480185,463052,-8.144437789916992,0.003192170988768339
29400,-3.502055510000001,16.8,466204,6,66880,0.00073,1.889665126800537,0.00027867165044881403,463203,0.5948653221130371,0.0030325353145599365
29410,-3.4094431899999993,16.66,466355,6,66903,0.00073,1.8940460681915283,0.00029145332518965006,463354,0.8579223155975342,0.002742310054600239
29420,-3.138702999999999,16.13,466507,6,66925,0.00073,1.911595344543457,0.0003211561997886747,463506,16.16763687133789,0.004743319004774094
29430,-2.9753453800000007,15.7,466663,6,66948,0.00073,1.9113293886184692,0.0003471486852504313,463662,34.65925598144531,0.0031800689175724983
29440,-3.3180263799999996,15.77,466844,6,66975,0.00073,1.694941520690918,0.0004883552901446819,463843,59.947479248046875,0.007592689711600542
29450,-3.4885310200000004,16.15,467043,6,67004,0.00073,1.6863073110580444,0.000593236240092665,464042,42.64021682739258,0.007233527489006519
29460,-3.715049709999999,16.55,467245,6,67034,0.00073,1.8686076402664185,0.0005380129441618919,464244,-69.44107055664062,0.005451881792396307
29470,-3.7420245899999998,16.68,467415,6,67059,0.00073,1.9291149377822876,0.0004365675267763436,464414,-65.91431427001953,0.006199968978762627
29480,-3.79223952,16.78,467577,6,67082,0.00073,1.917614459991455,0.0003756705846171826,464576,-31.53876495361328,0.004571964032948017
29490,-3.8182101299999998,16.84,467737,6,67105,0.00073,1.9872924089431763,0.00034043341292999685,464736,-3.697371006011963,0.003954438958317041
29500,-3.8523174399999998,16.86,467890,6,67128,0.00073,1.9131484031677246,0.0003246250271331519,464889,-11.059806823730469,0.003278164193034172
29510,-3.85716768,16.83,468038,6,67150,0.00073,1.8556926250457764,0.00031283736461773515,465037,-19.83609390258789,0.0038963663391768932
29520,-3.86691865,16.79,468186,6,67171,0.00073,1.901366949081421,0.00030594918644055724,465185,-13.372647285461426,0.0020608361810445786
29530,-3.81820005,16.71,468334,6,67193,0.00073,1.898118019104004,0.0003063056501559913,465333,-8.829960823059082,0.003437906038016081
29540,-3.3818929000000004,16.4,468484,6,67215,0.00073,1.9643182754516602,0.0003052552347071469,465483,-0.4520895481109619,0.003987950272858143
29550,-3.1465509000000003,15.93,468636,6,67237,0.00073,1.940201759338379,0.0003046340716537088,465635,12.437463760375977,0.0036966330371797085
29560,-2.86470512,15.43,468788,6,67260,0.00073,1.9518502950668335,0.00030021992279216647,465787,-19.034664154052734,0.0022060698829591274
29570,-2.7933653300000003,15.22,468937,6,67281,0.00073,1.9034336805343628,0.0002945777087006718,465936,-7.321414470672607,0.0024100253358483315
29580,-2.746627689999999,15.09,469086,6,67303,0.00073,1.8742038011550903,0.00028806712361983955,466085,-24.056774139404297,0.004493061453104019
29590,-2.70509677,14.98,469235,6,67325,0.00073,1.9251800775527954,0.0002879435196518898,466234,12.995813369750977,0.0033067921176552773
29600,-2.6960278099999995,14.99,469389,6,67348,0.00073,1.9277987480163574,0.0002913238131441176,466388,-5.267672538757324,0.0042898403480648994
29610,-2.73168725,15.04,469542,6,67370,0.00073,1.8963228464126587,0.0002924684958998114,466541,-9.168992042541504,0.004168227314949036
29620,-3.39563913,16.28,469814,6,67410,0.00073,1.749115228652954,0.00040181909571401775,466813,23.72391700744629,0.005690862890332937
29630,-4.180612249999999,17.49,470083,6,67449,0.00073,1.9218337535858154,0.0004121276142541319,467082,-35.28644561767578,0.007668228819966316
29640,-4.59225865,18.04,470288,6,67479,0.00073,1.9383400678634644,0.00035512851900421083,467287,-6.79372501373291,0.005175103433430195
29650,-4.598829920000001,18.02,470438,6,67502,0.00073,1.9624550342559814,0.0003341567062307149,467437,-16.843425750732422,0.004272053018212318
29660,-4.60379092,18.04,470592,6,67524,0.00073,1.9475528001785278,0.00031099337502382696,467591,2.9669570922851562,0.0032576131634414196
29670,-4.614573920000001,18.07,470744,6,67547,0.00073,1.9184776544570923,0.0003074563865084201,467743,1.0759369134902954,0.00239412859082222
29680,-4.6126945500000005,18.09,470895,6,67569,0.00073,1.9453831911087036,0.00030980014707893133,467894,19.626466751098633,0.005132773891091347
29690,-4.6538203,18.17,471052,6,67592,0.00073,1.913355827331543,0.0003077562141697854,468051,-0.024869799613952637,0.0031853611581027508
29700,-4.6531345900000005,18.18,471207,6,67615,0.00073,1.9367773532867432,0.0003066078352276236,468206,-7.883256912231445,0.003505128435790539
29710,-4.61727418,18.24,471366,6,67638,0.00073,1.9013760089874268,0.00029576761880889535,468365,-2.187260627746582,0.003955288324505091
29720,-3.9634781199999995,17.12,471526,6,67661,0.00073,1.9239509105682373,0.00028311111964285374,468525,5.526028156280518,0.0029889431316405535
29730,-3.1823748600000004,16.03,471686,6,67685,0.00073,1.9602659940719604,0.00027806664002127945,468685,-1.7362489700317383,0.0036078733392059803
29740,-2.7763697500000006,15.56,471844,6,67708,0.00073,1.970188856124878,0.00027967244386672974,468843,11.487472534179688,0.004416953306645155
29750,-2.77339717,15.69,472007,6,67732,0.00073,1.967789888381958,0.0002874310303013772,469006,9.011251449584961,0.006362396292388439
29760,-2.782328,15.77,472169,6,67757,0.00073,1.9389106035232544,0.0003110420366283506,469168,31.216659545898438,0.004629706498235464
29770,-2.76551334,15.85,472329,6,67781,0.00073,1.9295642375946045,0.00031390218646265566,469328,-8.954760551452637,0.0037829449865967035
29780,-2.7663147799999996,15.95,472490,6,67804,0.00073,1.9141558408737183,0.0003090797981712967,469489,5.677234172821045,0.005239204503595829
29790,-2.73880034,15.96,472648,6,67829,0.00073,1.8994519710540771,0.0003154648293275386,469647,9.290453910827637,0.004524383693933487
29800,-2.7275879699999996,15.97,472804,6,67852,0.00073,1.8649992942810059,0.0003102149348706007,469803,-0.18010318279266357,0.0034801147412508726
29810,-2.7196951299999994,15.94,472960,6,67875,0.00073,1.885743498802185,0.0002973749360535294,469959,-0.3369016647338867,0.0035719037987291813
29820,-2.69612267,15.87,473113,6,67898,0.00073,1.9145368337631226,0.00029734091367572546,470112,6.343105316162109,0.005827383138239384
29830,-2.6982744800000003,15.84,473270,6,67920,0.00073,1.9149320125579834,0.0003035393019672483,470269,-9.34782600402832,0.003068882040679455
29840,-2.70460431,15.81,473425,6,67943,0.00073,1.9224982261657715,0.0002914152282755822,470424,7.221558570861816,0.006588829681277275
29850,-2.68313072,15.73,473580,6,67966,0.00073,1.871868371963501,0.0002934989461209625,470579,5.454342842102051,0.002252972684800625
29860,-2.6671903,15.67,473736,6,67989,0.00073,1.958972454071045,0.0002973758091684431,470735,-5.364477157592773,0.0030842286068946123
