time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/learning_rate,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss
1344493,192437,6,773.97856022,100.0,13680,0.29036790132522583,0.00073,0.0038200581911951303,1341492,9.367146492004395,-398.001220703125
1345493,192583,6,771.33709491,100.0,13690,0.1531512439250946,0.00073,0.003901798976585269,1342492,-10.344161987304688,-398.21063232421875
1346493,192729,6,771.62268322,100.0,13700,0.17522871494293213,0.00073,0.003887026570737362,1343492,-10.231762886047363,-398.11370849609375
1347493,192871,6,771.6275598699998,100.0,13710,0.24680863320827484,0.00073,0.003663359908387065,1344492,-16.138893127441406,-397.851318359375
1348493,193014,6,771.19556461,100.0,13720,0.21261978149414062,0.00073,0.0037603226955980062,1345492,-24.30901527404785,-398.4480285644531
1349493,193158,6,769.3031193999999,100.0,13730,0.19283580780029297,0.00073,0.003946909215301275,1346492,13.813854217529297,-397.58697509765625
1350493,193301,6,767.93029989,100.0,13740,0.25786322355270386,0.00073,0.004267815966159105,1347492,1.5506908893585205,-397.8440246582031
1351493,193446,6,766.8221476499999,100.0,13750,0.185889333486557,0.00073,0.003935931716114283,1348492,8.325531959533691,-397.6421203613281
1352493,193590,6,766.3134160899999,100.0,13760,0.2475680112838745,0.00073,0.003962751943618059,1349492,10.083937644958496,-397.3564147949219
1353493,193735,6,766.4047982,100.0,13770,0.22850412130355835,0.00073,0.003576498944312334,1350492,-3.4915151596069336,-397.6259460449219
1354493,193882,6,766.5329108000002,100.0,13780,0.22981113195419312,0.00073,0.0038082473911345005,1351492,-6.301896095275879,-397.4573669433594
1355493,194027,6,769.3555517799999,100.0,13790,0.23053310811519623,0.00073,0.003976895939558744,1352492,12.045310974121094,-397.5706481933594
1356493,194170,6,769.2787416899998,100.0,13800,0.14244166016578674,0.00073,0.0037463787011802197,1353492,0.8149534463882446,-397.98760986328125
1357493,194313,6,769.35120171,100.0,13810,0.16978080570697784,0.00073,0.003903287695720792,1354492,1.1470601558685303,-397.5948181152344
1358493,194457,6,769.8187777700001,100.0,13820,0.30596381425857544,0.00073,0.0038092590402811766,1355492,-8.058843612670898,-398.18243408203125
1359493,194603,6,771.88828482,100.0,13830,0.2862185835838318,0.00073,0.0041641537100076675,1356492,13.650630950927734,-397.6418762207031
1360493,194749,6,772.2812591999999,100.0,13840,0.23347389698028564,0.00073,0.004374339710921049,1357492,5.951969623565674,-397.45440673828125
1361493,194893,6,772.1591573800001,100.0,13850,0.3075352907180786,0.00073,0.004884419497102499,1358492,4.949707984924316,-398.08245849609375
1362493,195037,6,768.98824112,100.0,13860,0.2821498513221741,0.00073,0.005298506934195757,1359492,-10.28172492980957,-399.11962890625
1363493,195184,6,768.9814786299999,100.0,13870,0.2837141156196594,0.00073,0.00446586636826396,1360492,-15.979181289672852,-399.5603332519531
1364493,195330,6,768.8027244900001,100.0,13880,0.14731672406196594,0.00073,0.0040486943908035755,1361492,-16.402353286743164,-398.9613037109375
1365493,195475,6,768.7451003099999,100.0,13890,0.1692688763141632,0.00073,0.003820335026830435,1362492,11.674128532409668,-398.3207092285156
1366493,195620,6,768.7609372399999,100.0,13900,0.20933523774147034,0.00073,0.003509610192850232,1363492,-14.874350547790527,-398.82550048828125
1367493,195768,6,768.74905712,100.0,13910,0.12098661065101624,0.00073,0.003646684344857931,1364492,-6.297036170959473,-398.5622863769531
1368493,195913,6,768.6620412099999,100.0,13920,0.19761833548545837,0.00073,0.003731134347617626,1365492,-5.151212215423584,-397.90185546875
1369493,196059,6,768.6777009599998,100.0,13930,0.1732093095779419,0.00073,0.003561227349564433,1366492,10.183465003967285,-398.1490173339844
1370493,196205,6,769.7544037800002,100.0,13940,0.13059785962104797,0.00073,0.0034190260339528322,1367492,-4.224153518676758,-398.1568603515625
1371493,196350,6,770.78256044,100.0,13950,0.18599268794059753,0.00073,0.003506403649225831,1368492,-6.800239086151123,-397.2873840332031
1372493,196495,6,773.56387309,100.0,13960,0.24376069009304047,0.00073,0.0033934819512069225,1369492,-11.721075057983398,-397.6021728515625
1373493,196638,6,773.3689070100002,100.0,13970,0.12887458503246307,0.00073,0.0032345259096473455,1370492,7.395827293395996,-396.661865234375
1374493,196783,6,773.4946371799998,100.0,13980,0.19439712166786194,0.00073,0.003338556969538331,1371492,10.345176696777344,-397.6084289550781
1375493,196927,6,772.49344925,100.0,13990,0.18187671899795532,0.00073,0.003332295222207904,1372492,-13.378101348876953,-396.92742919921875
1376493,197072,6,772.6213230899999,100.0,14000,0.1838846206665039,0.00073,0.003296970622614026,1373492,3.4155168533325195,-397.8755187988281
1377493,197221,6,772.63652497,100.0,14010,0.1962341070175171,0.00073,0.0032744065392762423,1374492,12.612611770629883,-397.28875732421875
1378493,197364,6,772.7275327400001,100.0,14020,0.1876550018787384,0.00073,0.00327714323066175,1375492,14.299110412597656,-397.5343017578125
1379493,197509,6,772.4444324499999,100.0,14030,0.23069828748703003,0.00073,0.003407197305932641,1376492,0.7956156730651855,-397.6660461425781
1380493,197653,6,771.70121601,100.0,14040,0.18535946309566498,0.00073,0.003323429496958852,1377492,-4.177917957305908,-398.0549621582031
1381493,197798,6,771.34068726,100.0,14050,0.1956685483455658,0.00073,0.0033710640855133533,1378492,2.1339781284332275,-397.127197265625
1382493,197943,6,771.9699023499999,100.0,14060,0.19052822887897491,0.00073,0.0033057876862585545,1379492,-9.252791404724121,-396.7603454589844
1383493,198088,6,771.8784924299999,100.0,14070,0.15077468752861023,0.00073,0.0032919184304773808,1380492,6.804837226867676,-397.627685546875
1384493,198233,6,771.8674675599999,100.0,14080,0.19563020765781403,0.00073,0.003189138602465391,1381492,0.09856367111206055,-397.0713195800781
1385493,198377,6,772.2676526799999,100.0,14090,0.21754544973373413,0.00073,0.0032601712737232447,1382492,-6.557277679443359,-397.0105285644531
1386493,198525,6,771.8310175299999,100.0,14100,0.5536569356918335,0.00073,0.003363155061379075,1383492,6.656928062438965,-397.2002868652344
1387493,198670,6,771.7702881800001,100.0,14110,0.1785573661327362,0.00073,0.0032397417817264795,1384492,9.778299331665039,-397.90545654296875
1388493,198816,6,771.7302855799999,100.0,14120,0.19977977871894836,0.00073,0.003624869743362069,1385492,-22.721435546875,-398.5904541015625
1389493,198960,6,718.0944608699999,100.0,14130,0.564858078956604,0.00073,0.006896726321429014,1386492,-10.070978164672852,-399.3882751464844
1390493,199106,6,715.6549647100002,100.0,14140,0.5504310131072998,0.00073,0.006433920469135046,1387492,6.1761603355407715,-401.24334716796875
1391493,199252,6,712.4587848900001,100.0,14150,0.759789764881134,0.00073,0.007904809899628162,1388492,4.111325740814209,-399.9696350097656
1392493,199396,6,704.77301559,100.0,14160,0.33250027894973755,0.00073,0.0063054682686924934,1389492,1.8803210258483887,-400.5784606933594
1393493,199542,6,692.5989195400001,100.0,14170,0.2777197062969208,0.00073,0.005959737580269575,1390492,9.505149841308594,-401.03857421875
1394493,199688,6,688.2965132799999,100.0,14180,0.3484145402908325,0.00073,0.005273216404020786,1391492,-0.5012998580932617,-401.4343566894531
1395493,199831,6,688.8183143599999,100.0,14190,0.22718974947929382,0.00073,0.004902825690805912,1392492,11.789259910583496,-400.6686096191406
1396493,199978,6,688.4803586,100.0,14200,0.24317117035388947,0.00073,0.004633819218724966,1393492,-8.798576354980469,-400.5933837890625
1397493,200124,6,687.1894558700001,100.0,14210,0.1716482937335968,0.00073,0.004338188096880913,1394492,-15.014958381652832,-399.6121826171875
1398493,200272,6,687.13051885,100.0,14220,0.2270134687423706,0.00073,0.004063812084496021,1395492,0.24896836280822754,-399.1513366699219
1399493,200419,6,740.8918298,100.0,14230,0.1406000852584839,0.00073,0.003682309528812766,1396492,-14.906488418579102,-399.0582275390625
1400493,200565,6,743.8877294899999,100.0,14240,0.2404409945011139,0.00073,0.0038665810134261847,1397492,-9.70969295501709,-398.50091552734375
1401493,200711,6,747.60638252,100.0,14250,0.1741372048854828,0.00073,0.003687500022351742,1398492,2.765085458755493,-398.0152587890625
1402493,200858,6,754.8442648099999,100.0,14260,0.2227434366941452,0.00073,0.0038328522350639105,1399492,1.7610588073730469,-398.2501220703125
1403493,201004,6,766.9011772100001,100.0,14270,0.16311603784561157,0.00073,0.0036057911347597837,1400492,1.1745561361312866,-398.1877746582031
1404493,201149,6,769.31341638,100.0,14280,0.23203659057617188,0.00073,0.0035517762880772352,1401492,-9.24964714050293,-398.2756652832031
1405493,201293,6,766.5291307099999,100.0,14290,0.16698510944843292,0.00073,0.003754295641556382,1402492,12.256258010864258,-398.27239990234375
1406493,201439,6,767.2075536300002,100.0,14300,0.13828003406524658,0.00073,0.003415214829146862,1403492,-26.302043914794922,-398.99554443359375
1407493,201584,6,768.5559611,100.0,14310,0.11686866730451584,0.00073,0.0031876638531684875,1404492,-4.717721462249756,-398.8850402832031
1408493,201729,6,768.6354251599998,100.0,14320,0.11624988913536072,0.00073,0.003249420551583171,1405492,-8.495590209960938,-397.698486328125
1409493,201874,6,768.00680187,100.0,14330,0.23933720588684082,0.00073,0.003498655743896961,1406492,6.030489921569824,-398.0431213378906
1410493,202021,6,768.1764727199999,100.0,14340,0.24606506526470184,0.00073,0.00356523715890944,1407492,-1.5381529331207275,-398.8115539550781
1411493,202168,6,767.89443715,100.0,14350,0.2757894992828369,0.00073,0.0035652932710945606,1408492,-0.37975743412971497,-398.9694519042969
1412493,202314,6,767.68927,100.0,14360,0.19427454471588135,0.00073,0.003694263519719243,1409492,-3.9144434928894043,-398.07659912109375
1413493,202459,6,767.75910004,100.0,14370,0.1738004833459854,0.00073,0.003704258007928729,1410492,-7.186940670013428,-398.3499755859375
1414493,202605,6,769.6135044199998,100.0,14380,0.26677510142326355,0.00073,0.0035048106219619513,1411492,9.632730484008789,-398.0663757324219
1415493,202754,6,770.19492638,100.0,14390,0.13342295587062836,0.00073,0.0034855741541832685,1412492,-22.11614227294922,-397.953857421875
1416493,202903,6,768.7469703200001,100.0,14400,0.12019774317741394,0.00073,0.0033730112481862307,1413492,10.872357368469238,-397.6603698730469
1417493,203050,6,768.6709116200001,100.0,14410,0.30912941694259644,0.00073,0.003219704143702984,1414492,-0.1113276481628418,-397.76739501953125
1418493,203196,6,768.7088385899999,100.0,14420,0.1383148431777954,0.00073,0.0033638400491327047,1415492,-12.239730834960938,-397.0981140136719
1419493,203343,6,769.59983166,100.0,14430,0.08605082333087921,0.00073,0.0033803663682192564,1416492,-7.8112311363220215,-397.4959716796875
1420493,203491,6,768.31520222,100.0,14440,0.13117541372776031,0.00073,0.003205097047612071,1417492,-0.5796694755554199,-397.1322937011719
1421493,203636,6,768.63197348,100.0,14450,0.17690345644950867,0.00073,0.0031333123333752155,1418492,19.423885345458984,-396.8310546875
1422493,203783,6,769.41002669,100.0,14460,0.16943055391311646,0.00073,0.003091576276347041,1419492,15.74906063079834,-396.8871765136719
1423493,203929,6,769.3932595,100.0,14470,0.19364698231220245,0.00073,0.0031233998015522957,1420492,-8.399459838867188,-396.2269592285156
1424493,204074,6,769.43765163,100.0,14480,0.12050087004899979,0.00073,0.0032551244366914034,1421492,-0.3934168815612793,-397.034423828125
1425493,204219,6,771.71844359,100.0,14490,0.18193365633487701,0.00073,0.0032808142714202404,1422492,-0.0675731897354126,-396.75653076171875
1426493,204364,6,773.2462990999999,100.0,14500,0.18554472923278809,0.00073,0.003404727205634117,1423492,3.6850380897521973,-398.20654296875
1427493,204510,6,773.2792263799998,100.0,14510,0.2339109629392624,0.00073,0.003428651951253414,1424492,-7.105288982391357,-397.44769287109375
1428493,204654,6,773.0201349199998,100.0,14520,0.13916462659835815,0.00073,0.0036988817155361176,1425492,12.769329071044922,-397.96295166015625
1429493,204801,6,772.14764252,100.0,14530,0.25813573598861694,0.00073,0.003726191585883498,1426492,5.80697774887085,-397.6377868652344
1430493,204947,6,772.2328331,100.0,14540,0.31005924940109253,0.00073,0.003976278007030487,1427492,-11.794404029846191,-398.13104248046875
1431493,205092,6,770.2007157599999,100.0,14550,0.17562204599380493,0.00073,0.0038396387826651335,1428492,-12.88000774383545,-398.77734375
1432493,205238,6,769.45907861,100.0,14560,0.22360888123512268,0.00073,0.0036354183685034513,1429492,1.7501249313354492,-398.691162109375
1433493,205383,6,768.63349971,100.0,14570,0.18357989192008972,0.00073,0.0034968729596585035,1430492,3.076357364654541,-397.7654113769531
1434493,205527,6,768.6645333600001,100.0,14580,0.1912451684474945,0.00073,0.0034073435235768557,1431492,-3.5736231803894043,-397.7838439941406
1435493,205673,6,768.65509861,100.0,14590,0.1669466197490692,0.00073,0.003401958616450429,1432492,-27.041828155517578,-398.3424072265625
1436493,205816,6,768.6198128600001,100.0,14600,0.11955143511295319,0.00073,0.0032547751907259226,1433492,-6.08637809753418,-398.080078125
1437493,205961,6,768.62652046,100.0,14610,0.27869945764541626,0.00073,0.003231584560126066,1434492,-11.38046646118164,-398.4356689453125
1438493,206105,6,768.8617873099997,100.0,14620,0.19979554414749146,0.00073,0.003350073704496026,1435492,17.07471466064453,-397.77197265625
1439493,206249,6,769.69627441,100.0,14630,0.14699988067150116,0.00073,0.0033789563458412886,1436492,2.1817846298217773,-398.7947082519531
1440493,206393,6,770.9760580300001,100.0,14640,0.20361915230751038,0.00073,0.00343777216039598,1437492,-7.812499523162842,-397.888671875
1441493,206536,6,772.9853661399998,100.0,14650,0.11135614663362503,0.00073,0.0034420532174408436,1438492,7.199371337890625,-397.3160400390625
1442493,206680,6,772.63605706,100.0,14660,0.16420890390872955,0.00073,0.0034307942260056734,1439492,14.914619445800781,-397.8841857910156
1443493,206824,6,772.6569077,100.0,14670,0.20598387718200684,0.00073,0.003502199426293373,1440492,22.622098922729492,-397.5764465332031
1444493,206968,6,772.62591931,100.0,14680,0.2849979102611542,0.00073,0.0033580048475414515,1441492,5.7860188484191895,-397.5058898925781
1445493,207112,6,772.3984212,100.0,14690,0.10137807577848434,0.00073,0.0033840015530586243,1442492,-1.9591584205627441,-397.6639709472656
1446493,207258,6,772.36460094,100.0,14700,0.21165870130062103,0.00073,0.0033308416604995728,1443492,12.989171028137207,-396.7911682128906
1447493,207404,6,772.1838095100002,100.0,14710,0.1286737024784088,0.00073,0.0032579584512859583,1444492,7.454185962677002,-397.39349365234375
1448493,207548,6,772.21081091,100.0,14720,0.2038164883852005,0.00073,0.0032552580814808607,1445492,-4.728899955749512,-397.4424133300781
1449493,207691,6,772.2391548300001,100.0,14730,0.17384839057922363,0.00073,0.003104475559666753,1446492,-10.671506881713867,-396.8450622558594
1450493,207837,6,772.2699395699998,100.0,14740,0.08464129269123077,0.00073,0.003130186814814806,1447492,-15.373723983764648,-397.78729248046875
1451493,207983,6,771.9487970899999,100.0,14750,0.14996135234832764,0.00073,0.0031738739926368,1448492,-16.071449279785156,-397.9795837402344
1452493,208128,6,773.04663027,100.0,14760,0.16206327080726624,0.00073,0.0033316994085907936,1449492,-7.378308296203613,-397.8890075683594
1453493,208278,6,772.6340528499999,100.0,14770,0.13179653882980347,0.00073,0.003240659600123763,1450492,0.9442510604858398,-397.1809997558594
1454493,208424,6,769.72032951,100.0,14780,0.10146809369325638,0.00073,0.0032514743506908417,1451492,-18.75602912902832,-397.462890625
1455493,208569,6,770.01369046,100.0,14790,0.1114390566945076,0.00073,0.00327324983663857,1452492,-11.078279495239258,-397.62353515625
1456493,208713,6,770.08916468,100.0,14800,0.09610183537006378,0.00073,0.003354807151481509,1453492,-1.6088753938674927,-397.0443420410156
1457493,208859,6,770.33669764,100.0,14810,0.17715081572532654,0.00073,0.003499712096527219,1454492,-6.549097061157227,-397.1838073730469
1458493,209005,6,770.19105802,100.0,14820,0.1757018119096756,0.00073,0.003735629376024008,1455492,0.2943594455718994,-398.291259765625
1459493,209148,6,766.2923988900002,100.0,14830,0.26130175590515137,0.00073,0.006961960345506668,1456492,8.333911895751953,-399.0570068359375
1460493,209291,6,765.08715774,100.0,14840,0.37679436802864075,0.00073,0.005571456626057625,1457492,1.3437416553497314,-400.3530578613281
1461493,209437,6,764.6164629299998,100.0,14850,0.20605605840682983,0.00073,0.005787075497210026,1458492,4.612216949462891,-402.1282043457031
1462493,209581,6,752.9273469399999,100.0,14860,0.48782628774642944,0.00073,0.007060799282044172,1459492,8.986183166503906,-401.735595703125
