time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/ent_coef,train/n_updates,train/learning_rate
7,539839,-199.95838491999996,74518,11860,43.84,9.358839988708496,122.97798919677734,-1.7506099939346313,0.016542328521609306,536838,0.00073
7,540252,-205.41302416,74575,11870,43.26,9.265594482421875,131.84136962890625,4.337967872619629,0.016876593232154846,537251,0.00073
7,540636,-208.15752336999998,74628,11880,42.73,8.655780792236328,130.68556213378906,-1.4850857257843018,0.01629883609712124,537635,0.00073
7,541015,-205.97829064000004,74681,11890,42.26,11.283519744873047,133.83251953125,0.3733503818511963,0.01641077734529972,538014,0.00073
7,541411,-205.94942709,74736,11900,41.54,9.643533706665039,134.573974609375,2.927015542984009,0.016492299735546112,538410,0.00073
7,541786,-203.28266684000002,74788,11910,41.23,9.391426086425781,125.57160186767578,-6.522095203399658,0.016674106940627098,538785,0.00073
7,542195,-206.84915196000006,74845,11920,41.17,11.665596008300781,128.49749755859375,12.608098983764648,0.01604307070374489,539194,0.00073
7,542572,-207.13422114000002,74898,11930,40.5,9.563581466674805,130.13877868652344,1.472025990486145,0.016316480934619904,539571,0.00073
7,542921,-206.89954046,74946,11940,39.88,11.333711624145508,131.14598083496094,0.7860010266304016,0.01662873663008213,539920,0.00073
7,543360,-206.43677785,75007,11950,39.66,7.968544960021973,135.22091674804688,7.423697471618652,0.016141705214977264,540359,0.00073
7,543745,-200.90483145000002,75062,11960,39.06,9.423137664794922,126.95027923583984,2.550283908843994,0.01643715426325798,540744,0.00073
7,544136,-197.75863929000008,75116,11970,38.84,7.7825798988342285,131.98245239257812,0.8615577816963196,0.01608564518392086,541135,0.00073
7,544573,-194.34581884,75177,11980,39.37,8.447187423706055,131.9779815673828,-3.9095113277435303,0.016703534871339798,541572,0.00073
7,545073,-190.64861754,75246,11990,40.58,8.907510757446289,124.1302261352539,14.029228210449219,0.01609918847680092,542072,0.00073
7,545489,-190.60003182999998,75304,12000,40.78,10.166311264038086,129.5303192138672,-3.552366256713867,0.016129333525896072,542488,0.00073
7,545956,-192.12939132,75369,12010,41.7,10.603353500366211,134.1802520751953,-8.555170059204102,0.01620381511747837,542955,0.00073
7,546359,-192.06415376999996,75426,12020,41.64,9.275205612182617,129.03443908691406,-1.5221041440963745,0.016187405213713646,543358,0.00073
7,546764,-195.69968785999998,75482,12030,41.92,10.036439895629883,120.11993408203125,-0.09556007385253906,0.0160826463252306,543763,0.00073
7,547199,-200.23344175000003,75543,12040,42.78,8.532875061035156,130.0623016357422,5.55916690826416,0.01581195741891861,544198,0.00073
7,547556,-200.86505000999998,75592,12050,41.96,13.57547664642334,123.34912872314453,7.32529878616333,0.01628190279006958,544555,0.00073
7,547947,-203.2319059,75647,12060,42.02,8.76181411743164,126.35063171386719,1.7629733085632324,0.015909474343061447,544946,0.00073
7,548363,-204.48382881999996,75706,12070,42.27,8.654075622558594,129.56051635742188,-2.5543770790100098,0.01591518707573414,545362,0.00073
7,548723,-207.03696374000003,75756,12080,41.5,8.446212768554688,132.2801513671875,2.269777774810791,0.015992088243365288,545722,0.00073
7,549223,-208.35145980999997,75828,12090,41.5,10.176852226257324,126.066162109375,0.5814552307128906,0.015985341742634773,546222,0.00073
7,549723,-205.06411899999995,75902,12100,42.34,10.723331451416016,124.90040588378906,-8.884696006774902,0.015933820977807045,546722,0.00073
7,550125,-203.12472330999992,75962,12110,41.69,9.291093826293945,134.06549072265625,-6.544723033905029,0.015426043421030045,547124,0.00073
7,550566,-205.74433004,76026,12120,42.07,8.16737174987793,134.5564727783203,3.2014706134796143,0.01624794863164425,547565,0.00073
7,551032,-201.27004326000002,76095,12130,42.68,8.986469268798828,124.9751205444336,-15.64758014678955,0.016250884160399437,548031,0.00073
7,551488,-196.02284318000005,76161,12140,42.89,8.32777214050293,132.06695556640625,1.6392247676849365,0.015708250924944878,548487,0.00073
7,551862,-194.07916881,76217,12150,43.06,7.770905494689941,123.43952941894531,0.9313470125198364,0.015713457018136978,548861,0.00073
7,552349,-190.62316895,76287,12160,44.02,13.458589553833008,131.072265625,-8.010313987731934,0.015704475343227386,549348,0.00073
7,552769,-191.41522661,76348,12170,44.06,9.234538078308105,133.5850067138672,3.840406656265259,0.016006698831915855,549768,0.00073
7,553202,-192.74146401000002,76413,12180,44.79,7.637991905212402,131.16383361816406,6.663630485534668,0.016011813655495644,550201,0.00073
7,553637,-192.74790682999995,76478,12190,44.14,8.367030143737793,126.84848022460938,0.02099519968032837,0.01583019085228443,550636,0.00073
7,554045,-193.20637221999996,76538,12200,43.22,17.456418991088867,126.25277709960938,-5.074522972106934,0.01610974781215191,551044,0.00073
7,554468,-197.26560565,76600,12210,43.43,8.435859680175781,128.71128845214844,0.3673727512359619,0.01637008972465992,551467,0.00073
7,554909,-195.69455424999995,76665,12220,43.43,9.607254028320312,133.20054626464844,3.7122929096221924,0.016467835754156113,551908,0.00073
7,555359,-196.67089290000004,76732,12230,43.27,8.958573341369629,129.55601501464844,2.781161308288574,0.016810333356261253,552358,0.00073
7,555741,-198.96477562,76788,12240,42.53,13.26788330078125,132.75521850585938,-8.567586898803711,0.016667300835251808,552740,0.00073
7,556196,-202.52149285,76856,12250,43.34,10.552736282348633,132.1431121826172,3.4014182090759277,0.016345394775271416,553195,0.00073
7,556586,-205.24377908000002,76914,12260,42.37,10.247969627380371,130.58648681640625,8.742938041687012,0.0162349846214056,553585,0.00073
7,557052,-203.54382436,76982,12270,42.83,9.486562728881836,127.7174072265625,1.1621017456054688,0.01634993962943554,554051,0.00073
7,557515,-205.30713243999998,77049,12280,43.13,8.266671180725098,128.23817443847656,4.630407333374023,0.016478173434734344,554514,0.00073
7,557946,-207.41790898,77111,12290,43.09,10.922398567199707,128.0420379638672,-2.4865357875823975,0.01680605299770832,554945,0.00073
7,558397,-210.48858483,77175,12300,43.52,11.124319076538086,128.6728515625,10.219966888427734,0.01698457822203636,555396,0.00073
7,558796,-206.52642902,77232,12310,43.28,8.781370162963867,127.33787536621094,-7.822972774505615,0.017264308407902718,555795,0.00073
7,559199,-204.55502547,77289,12320,42.9,9.70143985748291,119.48187255859375,-0.6163792610168457,0.016781125217676163,556198,0.00073
7,559689,-202.89564747000003,77359,12330,43.3,10.905689239501953,130.38455200195312,3.1537084579467773,0.017421340569853783,556688,0.00073
7,560140,-199.77479515,77424,12340,43.99,11.869686126708984,116.03697967529297,2.755110263824463,0.016979938372969627,557139,0.00073
7,560631,-201.48337721999997,77494,12350,44.35,12.08006477355957,121.72944641113281,3.011904716491699,0.017138928174972534,557630,0.00073
7,561073,-198.83317190999998,77558,12360,44.87,10.703392028808594,128.83932495117188,0.33538341522216797,0.017089897766709328,558072,0.00073
7,561518,-198.76660250999998,77622,12370,44.66,9.1127347946167,128.12086486816406,-1.582044243812561,0.017252877354621887,558517,0.00073
7,561984,-195.58122758000002,77690,12380,44.69,10.617789268493652,129.91419982910156,7.483833312988281,0.016759173944592476,558983,0.00073
7,562405,-195.52819488000006,77750,12390,44.59,10.817163467407227,128.6693115234375,4.15958833694458,0.016861261799931526,559404,0.00073
7,562790,-197.43960830999995,77806,12400,43.93,9.894001007080078,127.79804992675781,-1.2374577522277832,0.016919678077101707,559789,0.00073
7,563228,-201.89875313000002,77869,12410,44.32,11.117406845092773,132.56871032714844,3.199657440185547,0.016919951885938644,560227,0.00073
7,563645,-201.66361529999998,77930,12420,44.46,11.953400611877441,125.75662231445312,2.648418426513672,0.017467323690652847,560644,0.00073
7,564084,-202.43292892000002,77994,12430,43.95,10.645587921142578,129.48443603515625,-2.3287832736968994,0.01735367812216282,561083,0.00073
7,564515,-205.95515024999995,78056,12440,43.75,12.693031311035156,123.579345703125,7.068428039550781,0.017177479341626167,561514,0.00073
7,564976,-203.14258205000002,78122,12450,43.45,12.211228370666504,123.4217300415039,-3.4405264854431152,0.0175617802888155,561975,0.00073
7,565383,-206.28798125,78181,12460,43.1,11.137367248535156,127.73789978027344,-7.215522289276123,0.017531709745526314,562382,0.00073
7,565864,-206.45338128,78250,12470,43.46,8.604308128356934,124.96978759765625,-5.151373863220215,0.01746218465268612,562863,0.00073
7,566297,-208.27462633,78314,12480,43.13,13.332161903381348,124.06087493896484,-1.553225040435791,0.017613541334867477,563296,0.00073
7,566763,-209.51629374999996,78382,12490,43.58,11.217041969299316,125.45045471191406,-9.730647087097168,0.01733469031751156,563762,0.00073
7,567263,-203.42746917999997,78455,12500,44.73,8.699273109436035,128.8123321533203,-3.6744678020477295,0.01703447662293911,564262,0.00073
7,567674,-198.36920434000007,78516,12510,44.46,11.838262557983398,119.66022491455078,-7.901320457458496,0.01682807318866253,564673,0.00073
7,568071,-199.85851605000005,78574,12520,44.26,14.897989273071289,123.28933715820312,-4.34343147277832,0.01799454167485237,565070,0.00073
7,568469,-203.22993571000003,78631,12530,43.85,10.370427131652832,123.7674789428711,2.174743890762329,0.01690259762108326,565468,0.00073
7,568907,-204.00152963999997,78694,12540,43.92,12.117597579956055,119.45259857177734,-8.666648864746094,0.016827663406729698,565906,0.00073
7,569407,-201.12466616,78767,12550,44.31,9.819599151611328,120.34461975097656,6.556750297546387,0.01702725701034069,566406,0.00073
7,569878,-200.24920340000006,78834,12560,44.95,12.71716594696045,133.14443969726562,-5.692625045776367,0.017207952216267586,566877,0.00073
7,570347,-199.74263642999998,78901,12570,44.83,9.198546409606934,118.95619201660156,-2.5361971855163574,0.017647555097937584,567346,0.00073
7,570754,-198.55404863,78959,12580,44.57,11.261067390441895,131.116943359375,0.4302753806114197,0.01709248125553131,567753,0.00073
7,571221,-194.60768048000003,79026,12590,44.58,12.361660957336426,121.51824951171875,2.257242441177368,0.017620161175727844,568220,0.00073
7,571564,-198.82397475000002,79075,12600,43.01,12.468109130859375,126.59833526611328,-4.091897964477539,0.01768234372138977,568563,0.00073
7,571977,-200.12699239000003,79135,12610,43.03,10.670633316040039,126.43019104003906,-4.794242858886719,0.017537327483296394,568976,0.00073
7,572444,-195.27257612999995,79202,12620,43.73,10.745183944702148,123.89666748046875,3.1962177753448486,0.018249496817588806,569443,0.00073
7,572944,-190.95072883000003,79274,12630,44.75,10.545682907104492,127.49286651611328,-3.482689380645752,0.017800619825720787,569943,0.00073
7,573412,-187.26343253,79342,12640,45.05,9.117914199829102,123.52070617675781,6.166309356689453,0.017640143632888794,570411,0.00073
7,573821,-191.66951565,79400,12650,44.14,10.488235473632812,119.82430267333984,0.34595662355422974,0.017170069739222527,570820,0.00073
7,574169,-191.65636954000001,79450,12660,42.91,10.873212814331055,127.25198364257812,5.554346084594727,0.017287209630012512,571168,0.00073
7,574522,-194.39897817000002,79501,12670,41.75,10.188798904418945,120.28926849365234,0.15234851837158203,0.01817275956273079,571521,0.00073
7,574906,-193.61749451,79556,12680,41.52,9.777563095092773,120.61888122558594,0.02879512310028076,0.018035387620329857,571905,0.00073
7,575342,-197.70059218999998,79618,12690,41.21,10.0265531539917,122.79342651367188,1.0219627618789673,0.017564844340085983,572341,0.00073
7,575798,-197.43980156,79684,12700,42.34,11.603275299072266,121.58642578125,2.546905994415283,0.01748141460120678,572797,0.00073
7,576228,-196.61327157999997,79745,12710,42.51,10.921625137329102,119.20873260498047,-2.3477988243103027,0.017574504017829895,573227,0.00073
7,576665,-197.20515294,79807,12720,42.21,11.961624145507812,115.5299301147461,2.9217443466186523,0.018062584102153778,573664,0.00073
7,577065,-197.80948959999998,79864,12730,41.21,12.528739929199219,125.86024475097656,-6.60921573638916,0.01777840405702591,574064,0.00073
7,577565,-198.55641391999998,79936,12740,41.53,13.942154884338379,121.71749877929688,-1.7850550413131714,0.01750071346759796,574564,0.00073
7,577999,-197.33795115,79997,12750,41.78,14.178281784057617,123.4945297241211,8.434438705444336,0.018510492518544197,574998,0.00073
7,578439,-197.03688813,80060,12760,42.7,11.614724159240723,111.45294189453125,7.411877155303955,0.01825614646077156,575438,0.00073
7,578815,-197.72895664999996,80115,12770,42.93,12.240443229675293,118.18982696533203,-7.1235527992248535,0.018406899645924568,575814,0.00073
7,579185,-197.24513952,80168,12780,42.79,12.373235702514648,118.35770416259766,-1.2296607494354248,0.017404302954673767,576184,0.00073
7,579607,-192.78877687,80230,12790,42.65,13.107192993164062,128.89321899414062,-5.458749294281006,0.018046785145998,576606,0.00073
7,579982,-191.82729568,80286,12800,41.84,10.97409439086914,125.36302185058594,-4.502312183380127,0.01892230473458767,576981,0.00073
7,580451,-191.19357111000002,80354,12810,42.23,12.036319732666016,119.63661193847656,-5.860434532165527,0.017722954973578453,577450,0.00073
7,580923,-191.03331066,80423,12820,42.58,10.203939437866211,130.84893798828125,3.2287731170654297,0.017462244257330894,577922,0.00073
7,581333,-192.46644518000002,80483,12830,42.68,10.264715194702148,132.36746215820312,-3.4139957427978516,0.017379233613610268,578332,0.00073
7,581824,-194.00199180000004,80556,12840,42.59,11.999581336975098,119.61927032470703,-1.9579668045043945,0.018276406452059746,578823,0.00073
7,582269,-192.31289977000003,80622,12850,42.7,12.559345245361328,129.4006805419922,-4.4432573318481445,0.01790420152246952,579268,0.00073
7,582702,-190.31722976,80685,12860,42.63,11.652311325073242,124.50434875488281,0.41626405715942383,0.01751519739627838,579701,0.00073
7,583120,-187.86416758999997,80745,12870,43.05,12.158397674560547,120.32991027832031,-1.5953502655029297,0.018189812079072,580119,0.00073
7,583592,-187.40136327,80816,12880,44.07,10.72156810760498,120.24612426757812,0.01976323127746582,0.017834654077887535,580591,0.00073
7,583960,-190.30819647,80869,12890,43.53,10.930492401123047,121.1116714477539,-2.538348913192749,0.017545726150274277,580959,0.00073
7,584375,-190.03825332000005,80929,12900,43.93,12.982685089111328,120.33253479003906,1.5569100379943848,0.01774563454091549,581374,0.00073
7,584819,-191.58480843,80993,12910,43.68,12.800930976867676,128.53724670410156,6.376347064971924,0.01793912798166275,581818,0.00073
7,585319,-190.63395923999997,81065,12920,43.96,9.468620300292969,123.05709838867188,1.1973555088043213,0.017421798780560493,582318,0.00073
7,585761,-191.14791510999999,81129,12930,44.28,9.438030242919922,124.03350830078125,5.811627388000488,0.017740659415721893,582760,0.00073
7,586201,-189.77806508,81191,12940,43.77,11.61341381072998,122.46067810058594,-5.407595157623291,0.01769341714680195,583200,0.00073
7,586610,-189.69339047000005,81249,12950,43.41,11.952144622802734,125.516357421875,-0.497061550617218,0.017987368628382683,583609,0.00073
7,587030,-192.38607520999997,81310,12960,43.28,13.152225494384766,120.16584777832031,1.6771812438964844,0.01802234537899494,584029,0.00073
7,587500,-189.22146497000003,81377,12970,43.8,11.041664123535156,120.01527404785156,-2.0606751441955566,0.01774836704134941,584499,0.00073
7,587969,-187.84480619,81444,12980,43.77,11.926547050476074,125.29423522949219,-0.22643446922302246,0.018217189237475395,584968,0.00073
7,588330,-188.63143269999998,81495,12990,43.7,10.407971382141113,122.62696838378906,0.4763830900192261,0.018554620444774628,585329,0.00073
7,588798,-190.61481096000003,81562,13000,44.23,11.452549934387207,116.30680847167969,0.6161468029022217,0.01815924607217312,585797,0.00073
7,589234,-190.42910492999997,81624,13010,44.15,10.520770072937012,123.44566345214844,-10.211689949035645,0.018426697701215744,586233,0.00073
7,589669,-193.27144284999997,81687,13020,43.5,11.259174346923828,120.86210632324219,0.5359658002853394,0.018690010532736778,586668,0.00073
7,590132,-192.40800711,81753,13030,43.71,10.215337753295898,119.95560455322266,-4.754990100860596,0.01791546680033207,587131,0.00073
