time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/episodes,train/n_updates,train/ent_coef_loss,train/critic_loss,train/learning_rate,train/actor_loss,train/ent_coef
139666,-127.13579696000001,49.97,7,989246,20000,986245,2.1120660305023193,31.612903594970703,0.00073,53.062618255615234,0.03206905722618103
139736,-124.00249238000002,49.97,7,989746,20010,986745,2.5537312030792236,35.62590026855469,0.00073,53.41153335571289,0.032110974192619324
139805,-122.20362633999999,49.97,7,990246,20020,987245,-4.895742416381836,26.04222869873047,0.00073,67.4107894897461,0.03145252540707588
139874,-122.40450140000002,49.92,7,990738,20030,987737,-4.721929550170898,26.116466522216797,0.00073,58.64278030395508,0.031499460339546204
139947,-125.02199973999997,49.92,7,991238,20040,988237,-3.8995180130004883,29.718090057373047,0.00073,64.60002136230469,0.031123729422688484
140017,-125.87081434,49.92,7,991738,20050,988737,-0.08621835708618164,32.081417083740234,0.00073,49.698848724365234,0.03133106231689453
140086,-125.75920189000003,49.92,7,992238,20060,989237,-0.3393833637237549,27.419979095458984,0.00073,62.01166534423828,0.03158779814839363
140157,-127.37619687,49.92,7,992738,20070,989737,3.925415277481079,26.218639373779297,0.00073,75.5912094116211,0.03169538825750351
140227,-129.58885211999998,49.92,7,993238,20080,990237,2.1375412940979004,30.8802547454834,0.00073,66.08567810058594,0.031183231621980667
140296,-129.52475719000003,49.92,7,993738,20090,990737,-6.162652969360352,32.60700225830078,0.00073,70.03451538085938,0.031400542706251144
140367,-132.9379355,49.92,7,994238,20100,991237,9.031161308288574,26.396015167236328,0.00073,64.36700439453125,0.03142663463950157
140437,-134.7604215,49.92,7,994738,20110,991737,1.8956100940704346,29.224018096923828,0.00073,66.8486099243164,0.03139447793364525
140508,-135.28456259999996,49.92,7,995238,20120,992237,7.457189559936523,29.56360626220703,0.00073,64.43461608886719,0.030490729957818985
140580,-132.1105459,50.0,7,995738,20130,992737,-0.7648386359214783,35.550994873046875,0.00073,64.49137878417969,0.031524717807769775
140650,-130.84053485,50.0,7,996238,20140,993237,6.215456962585449,28.359365463256836,0.00073,64.32904815673828,0.030476193875074387
140720,-131.75003386,50.0,7,996738,20150,993737,5.051003456115723,28.992053985595703,0.00073,54.56864929199219,0.030583541840314865
140791,-131.66263595,50.0,7,997238,20160,994237,11.214802742004395,33.3394775390625,0.00073,64.16459655761719,0.031214451417326927
140861,-129.27987669,50.0,7,997738,20170,994737,8.748867988586426,41.56526184082031,0.00073,73.6524658203125,0.030361540615558624
140932,-129.81634191999999,50.0,7,998238,20180,995237,-5.199195861816406,29.563249588012695,0.00073,75.40267944335938,0.030871931463479996
141003,-129.76055092000001,50.0,7,998738,20190,995737,-0.7387948036193848,31.843700408935547,0.00073,64.21737670898438,0.030439238995313644
141072,-128.83320137,50.0,7,999238,20200,996237,-0.8103495240211487,24.760629653930664,0.00073,70.6032485961914,0.030449219048023224
141141,-129.02340313000002,49.96,7,999734,20210,996733,2.4194552898406982,26.86585235595703,0.00073,60.06349182128906,0.030879180878400803
141212,-127.44467802,49.96,7,1000234,20220,997233,-5.469367027282715,27.65143585205078,0.00073,63.818565368652344,0.031136903911828995
141283,-130.72110385,49.96,7,1000734,20230,997733,-2.414278030395508,28.008821487426758,0.00073,62.228057861328125,0.030952168628573418
141353,-131.7408534,49.96,7,1001234,20240,998233,-7.275177001953125,29.139389038085938,0.00073,64.62670135498047,0.03099265694618225
141423,-128.92828086,49.96,7,1001734,20250,998733,-5.413212299346924,33.444522857666016,0.00073,67.25213623046875,0.03038560412824154
141493,-129.18522586999998,49.96,7,1002234,20260,999233,-0.7257140874862671,30.26717758178711,0.00073,64.24239349365234,0.03054537996649742
141564,-130.0949206,49.96,7,1002734,20270,999733,-2.617262840270996,22.89714241027832,0.00073,65.20655822753906,0.031263139098882675
141634,-130.8425426,49.86,7,1003224,20280,1000223,0.5366407632827759,29.661239624023438,0.00073,68.95062255859375,0.030730463564395905
141705,-131.02230821999999,49.86,7,1003724,20290,1000723,4.918211460113525,27.620941162109375,0.00073,59.54808044433594,0.03040473535656929
141775,-132.75851278,49.85,7,1004223,20300,1001222,0.9104468822479248,30.949583053588867,0.00073,66.70697021484375,0.030548423528671265
141846,-132.84054497,49.89,7,1004723,20310,1001722,2.4059557914733887,31.528839111328125,0.00073,62.62049865722656,0.030196642503142357
141917,-134.11645854000002,49.89,7,1005223,20320,1002222,-1.8092304468154907,30.035137176513672,0.00073,67.10874938964844,0.0306711383163929
141987,-131.21957874,49.89,7,1005723,20330,1002722,-1.9789516925811768,23.60340118408203,0.00073,59.44762420654297,0.030460422858595848
142062,-129.09606438,49.89,7,1006223,20340,1003222,-4.7077202796936035,25.428022384643555,0.00073,66.51212310791016,0.03086400404572487
142134,-129.98902016999997,49.89,7,1006723,20350,1003722,-4.797707557678223,24.005910873413086,0.00073,70.72262573242188,0.03004394844174385
142204,-132.08743834999999,49.88,7,1007222,20360,1004221,2.7456278800964355,25.16907501220703,0.00073,81.51042175292969,0.030634474009275436
142274,-133.07804654,49.88,7,1007722,20370,1004721,-0.7762758731842041,30.020706176757812,0.00073,73.77000427246094,0.03024023026227951
142345,-131.61957663,49.98,7,1008222,20380,1005221,-6.106268882751465,22.782344818115234,0.00073,79.50927734375,0.028961660340428352
142413,-134.54645225,49.83,7,1008707,20390,1005706,2.951993465423584,29.861242294311523,0.00073,62.055702209472656,0.02934243157505989
142484,-130.61852539000003,49.84,7,1009207,20400,1006206,-0.7662159204483032,22.09414291381836,0.00073,71.75534057617188,0.029209569096565247
142554,-128.25182457,49.84,7,1009707,20410,1006706,-0.26468896865844727,19.608596801757812,0.00073,70.45425415039062,0.029019346460700035
142625,-128.24425485,49.84,7,1010207,20420,1007206,-3.769056797027588,27.538890838623047,0.00073,66.17727661132812,0.029482414945960045
142695,-129.42737423999998,49.84,7,1010707,20430,1007706,-2.9172849655151367,22.406696319580078,0.00073,66.17485046386719,0.029338102787733078
142765,-128.80631006,49.84,7,1011207,20440,1008206,1.6106928586959839,31.170888900756836,0.00073,70.94020080566406,0.028898775577545166
142834,-127.55914640000003,49.84,7,1011707,20450,1008706,-4.696820259094238,24.387264251708984,0.00073,60.97433090209961,0.02932712994515896
142904,-125.96727259,49.85,7,1012207,20460,1009206,-0.6306236982345581,24.692169189453125,0.00073,66.56796264648438,0.028766432777047157
142975,-126.40318389000004,49.85,7,1012707,20470,1009706,3.5405240058898926,22.082807540893555,0.00073,68.72683715820312,0.02819305658340454
143044,-125.22380046,49.83,7,1013205,20480,1010204,-0.75572669506073,27.597732543945312,0.00073,72.11177825927734,0.028199557214975357
143114,-122.72002336,49.98,7,1013705,20490,1010704,3.8635621070861816,23.687360763549805,0.00073,71.90766143798828,0.028507519513368607
143186,-121.92902763000002,49.98,7,1014205,20500,1011204,0.09182703495025635,26.880956649780273,0.00073,68.28582763671875,0.029140468686819077
143256,-123.38276695999998,49.98,7,1014705,20510,1011704,-1.494085431098938,28.411746978759766,0.00073,73.18114471435547,0.02908366546034813
143327,-125.03265300999998,49.97,7,1015204,20520,1012203,-1.789452314376831,22.330659866333008,0.00073,72.041259765625,0.028873775154352188
143399,-126.70923868999998,49.97,7,1015704,20530,1012703,-6.429141521453857,22.933443069458008,0.00073,61.235740661621094,0.028524529188871384
143470,-127.09049596999998,49.97,7,1016204,20540,1013203,-8.69619083404541,26.258071899414062,0.00073,68.84710693359375,0.02855672873556614
143541,-130.47425648,49.95,7,1016702,20550,1013701,1.6902003288269043,30.188079833984375,0.00073,60.467994689941406,0.028661102056503296
143611,-131.40880052999998,49.95,7,1017202,20560,1014201,2.426259756088257,25.759536743164062,0.00073,64.08177947998047,0.028344999998807907
143682,-127.3766255,49.95,7,1017702,20570,1014701,1.3953990936279297,24.320613861083984,0.00073,77.50138092041016,0.028358321636915207
143752,-127.12478209,49.97,7,1018202,20580,1015201,5.675490379333496,25.943525314331055,0.00073,66.49126434326172,0.02922217734158039
143822,-129.32202163999997,49.97,7,1018702,20590,1015701,4.230644226074219,24.332759857177734,0.00073,61.051021575927734,0.030045710504055023
143892,-131.35249316,49.92,7,1019197,20600,1016196,-6.4869384765625,23.7042236328125,0.00073,74.93035888671875,0.02949998527765274
143963,-131.4475882,49.92,7,1019697,20610,1016696,-0.08585023880004883,22.80792999267578,0.00073,71.95252227783203,0.02973826974630356
144033,-129.30875020999997,49.93,7,1020197,20620,1017196,1.6961880922317505,23.558488845825195,0.00073,64.34979248046875,0.029207667335867882
144104,-128.69020715,49.93,7,1020697,20630,1017696,-1.291371464729309,25.464908599853516,0.00073,72.85406494140625,0.028699271380901337
144177,-129.03747278,49.93,7,1021197,20640,1018196,-1.69683837890625,22.682401657104492,0.00073,62.47796630859375,0.028082339093089104
144248,-128.99212422,49.95,7,1021697,20650,1018696,-6.394041538238525,22.376792907714844,0.00073,68.4881591796875,0.028207719326019287
144318,-127.78770829,49.95,7,1022197,20660,1019196,-2.302680492401123,22.3771915435791,0.00073,73.52505493164062,0.027677543461322784
144388,-129.07116459999997,49.95,7,1022697,20670,1019696,-3.8629231452941895,23.265213012695312,0.00073,63.42321014404297,0.027984196320176125
144458,-129.29197501000002,49.95,7,1023197,20680,1020196,-6.713449478149414,54.098594665527344,0.00073,64.46305084228516,0.028484059497714043
144529,-129.42152595999997,49.95,7,1023697,20690,1020696,-3.361521005630493,37.947105407714844,0.00073,76.054931640625,0.02791929990053177
144597,-132.42950858000003,49.88,7,1024185,20700,1021184,2.312964916229248,25.267946243286133,0.00073,65.40719604492188,0.028513697907328606
144667,-131.57544542,49.88,7,1024685,20710,1021684,0.5601383447647095,27.563098907470703,0.00073,73.45771789550781,0.02865559607744217
144737,-134.92644357,49.8,7,1025177,20720,1022176,0.24030405282974243,25.80191421508789,0.00073,72.00059509277344,0.027961714193224907
144811,-136.08155037,49.8,7,1025677,20730,1022676,-13.266002655029297,22.945911407470703,0.00073,68.80001068115234,0.029344957321882248
144881,-137.98543946,49.74,7,1026171,20740,1023170,2.4136157035827637,22.859655380249023,0.00073,64.22545623779297,0.029888033866882324
144951,-137.01790400000002,49.74,7,1026671,20750,1023670,-3.3077359199523926,22.123741149902344,0.00073,73.21842193603516,0.029475759714841843
145021,-135.96073964,49.74,7,1027171,20760,1024170,-0.9394207000732422,26.009151458740234,0.00073,62.80187225341797,0.02997616119682789
145091,-136.83120712000002,49.74,7,1027671,20770,1024670,-0.996027946472168,27.472824096679688,0.00073,68.58338165283203,0.030156640335917473
145162,-135.5899522,49.74,7,1028171,20780,1025170,5.076531410217285,21.407573699951172,0.00073,68.76657104492188,0.030046340078115463
145232,-134.49698329000003,49.74,7,1028671,20790,1025670,-0.6183832883834839,27.757835388183594,0.00073,72.64446258544922,0.030292119830846786
145303,-129.86940374000002,49.86,7,1029171,20800,1026170,3.3506948947906494,19.432661056518555,0.00073,64.56920623779297,0.030279383063316345
145374,-132.18021908,49.86,7,1029671,20810,1026670,-3.441434860229492,20.54458236694336,0.00073,60.929466247558594,0.031109197065234184
145445,-129.49061636,49.94,7,1030171,20820,1027170,-1.8100916147232056,23.251283645629883,0.00073,58.07209777832031,0.03000713139772415
145516,-127.85751307999999,49.94,7,1030671,20830,1027670,-0.6138412356376648,26.536096572875977,0.00073,59.391544342041016,0.03151126578450203
145588,-129.71507142000002,50.0,7,1031171,20840,1028170,3.1001980304718018,27.311546325683594,0.00073,58.43074035644531,0.030552823096513748
145659,-129.18271467,50.0,7,1031671,20850,1028670,1.3272390365600586,26.29564094543457,0.00073,50.64729309082031,0.030974913388490677
145730,-129.82747916999998,50.0,7,1032171,20860,1029170,5.720770835876465,31.054601669311523,0.00073,60.96977996826172,0.030473148450255394
145801,-129.93750869000002,50.0,7,1032671,20870,1029670,-7.5488691329956055,45.86717987060547,0.00073,72.33766174316406,0.03171022608876228
145872,-135.04551726000003,49.99,7,1033170,20880,1030169,3.3756613731384277,26.407901763916016,0.00073,61.77467346191406,0.03095148876309395
145943,-134.27680270000002,49.99,7,1033670,20890,1030669,-5.740755081176758,23.274337768554688,0.00073,64.73303985595703,0.03158753365278244
146014,-135.30203884,49.99,7,1034170,20900,1031169,-1.556426763534546,23.883621215820312,0.00073,59.289764404296875,0.03083600290119648
146086,-131.96997303999996,49.99,7,1034670,20910,1031669,-4.722769737243652,41.47003936767578,0.00073,51.6210823059082,0.03213142231106758
146157,-133.73932771999998,49.91,7,1035162,20920,1032161,6.3896942138671875,24.603229522705078,0.00073,49.5064582824707,0.03116709552705288
146230,-134.94739984,49.91,7,1035662,20930,1032661,-1.4041757583618164,24.587432861328125,0.00073,59.72359848022461,0.030828475952148438
146300,-133.91915779,49.76,7,1036147,20940,1033146,-4.3240251541137695,27.988929748535156,0.00073,66.71952819824219,0.03140782192349434
146371,-134.42025065,49.76,7,1036647,20950,1033646,-6.294565677642822,32.213417053222656,0.00073,61.00318908691406,0.03114420920610428
146442,-133.81278819000002,49.76,7,1037147,20960,1034146,-2.2527410984039307,27.36668586730957,0.00073,75.40592956542969,0.03129848092794418
146513,-134.50512262,49.76,7,1037647,20970,1034646,0.33743149042129517,29.846847534179688,0.00073,62.384700775146484,0.030398059636354446
146585,-128.92770139,49.77,7,1038147,20980,1035146,2.4763879776000977,28.461223602294922,0.00073,61.123046875,0.031079735606908798
146658,-127.90788289,49.77,7,1038647,20990,1035646,1.4839415550231934,24.675399780273438,0.00073,66.68184661865234,0.030963756144046783
146729,-130.80846157,49.72,7,1039142,21000,1036141,3.878042221069336,28.948509216308594,0.00073,65.93803405761719,0.030770838260650635
146801,-132.9975963,49.72,7,1039642,21010,1036641,1.9397369623184204,26.807300567626953,0.00073,64.72367095947266,0.031133942306041718
146872,-131.35087931,49.8,7,1040142,21020,1037141,-5.959700584411621,23.94736099243164,0.00073,66.36714935302734,0.03158104047179222
146943,-130.51030386,49.8,7,1040642,21030,1037641,1.0763413906097412,28.130714416503906,0.00073,63.490142822265625,0.031263720244169235
147015,-129.16650307,49.95,7,1041142,21040,1038141,3.991312265396118,29.906970977783203,0.00073,59.27424621582031,0.03149939328432083
147089,-127.99632672999998,49.95,7,1041642,21050,1038641,4.939990520477295,30.828617095947266,0.00073,57.36577606201172,0.03227241337299347
147160,-131.02771969,49.9,7,1042137,21060,1039136,-0.799373984336853,29.37575912475586,0.00073,58.67620086669922,0.031495366245508194
147231,-132.63853215,49.9,7,1042637,21070,1039636,-5.867711067199707,29.014514923095703,0.00073,73.17339324951172,0.031762655824422836
147302,-134.22663179,49.9,7,1043137,21080,1040136,7.176209449768066,30.103797912597656,0.00073,61.466835021972656,0.030850673094391823
147372,-135.21493809999998,49.9,7,1043637,21090,1040636,-3.2162508964538574,27.20949363708496,0.00073,66.38768005371094,0.03260941803455353
147444,-133.05182367999998,49.95,7,1044137,21100,1041136,4.407127857208252,33.187015533447266,0.00073,55.885231018066406,0.031180473044514656
147514,-130.8240184,49.95,7,1044637,21110,1041636,0.22806239128112793,28.39482879638672,0.00073,63.23382568359375,0.0316915325820446
147587,-130.82090841999997,49.95,7,1045137,21120,1042136,4.727514266967773,28.593360900878906,0.00073,56.33057403564453,0.03047613613307476
147657,-129.50277393,49.95,7,1045637,21130,1042636,6.483823299407959,36.408382415771484,0.00073,66.07600402832031,0.032212093472480774
147728,-131.94090398,49.95,7,1046137,21140,1043136,5.477629661560059,31.961877822875977,0.00073,63.50226974487305,0.0327298603951931
147797,-133.15191847,49.95,7,1046637,21150,1043636,-6.731910705566406,27.86003303527832,0.00073,65.4227294921875,0.03148524463176727
147867,-131.85238024999998,50.0,7,1047137,21160,1044136,5.547790050506592,30.062419891357422,0.00073,64.84305572509766,0.0317872129380703
