time,pro_sup,deviation,flexion,cmc_abduction,cmc_flexion,mp_flexion,ip_flexion,mcp2_flexion,mcp2_abduction,pm2_flexion,md2_flexion,mcp3_flexion,mcp3_abduction,pm3_flexion,md3_flexion,mcp4_flexion,mcp4_abduction,pm4_flexion,md4_flexion,mcp5_flexion,mcp5_abduction,pm5_flexion,md5_flexion
5.982,0.0013951776142606476,0.0048969925114539315,0.008425610429791652,0.11369564001302922,-0.09922574818351987,0.00010810680725525895,3.266875595734041e-05,1.6218148845283273,0.12816983786956282,1.623028497102759,1.6043256086295778,0.002806966852063266,0.2614056173508416,0.0015792206248291282,0.0007394144397609298,1.6081474923699457,0.13972310260941803,1.5962736838929041,1.5419885090054148,0.022073779090651533,-0.04858806308798006,0.002101081356158311,0.0004153386131223416
5.984,0.0013724977662680914,0.004819335078892135,0.0082893291579178,0.11369797121490827,-0.09922045089033182,0.00011024958041303829,3.354386099610553e-05,1.62111548782489,0.1282265348783159,1.6222922172168646,1.6034867469517402,0.0028127413682998764,0.2614082085998248,0.0015827065897505005,0.0007411540320085076,1.607489042470103,0.13962295807748853,1.5958139523109252,1.548406083752853,0.02207999589126326,-0.0485875700684992,0.0021053202545968817,0.00041735451935003595
5.986,0.0013496172057135762,0.004740925639390223,0.00815210965034472,0.11370015358930427,-0.09921549237041105,0.00011225594140563098,3.436468904677552e-05,1.6204011953301014,0.1282837687687849,1.6215466239931857,1.6026711560008655,0.002818173286045274,0.26141061635363916,0.0015859901451090862,0.0007427934170013018,1.6068314269031958,0.13951898877466598,1.5953556244795442,1.554656317399243,0.022085839406356212,-0.04858712431706714,0.0021093085530451325,0.0004192520285027599
5.988,0.0013265515557440593,0.004661819988901694,0.008014010684728684,0.11370219493591377,-0.09921085479574254,0.00011413244301438433,3.513380236167041e-05,1.61967275255018,0.12834211400493895,1.6207918224691775,1.601877779205492,0.0028232803924518493,0.2614128508522815,0.0015890814109601414,0.00074433751809746,1.606174693231856,0.13941118607697553,1.594898595867524,1.5607390956376377,0.022091328609897657,-0.04858672356940903,0.00211305860335962,0.0004210368270516522
5.99,0.0013033167078097551,0.004582070225997822,0.007875087101846943,0.1137041034669996,-0.0992065211904278,0.0001158855307679777,3.585376726072951e-05,1.6189308908148399,0.12840198337120842,1.6200279607061603,1.601105555539973,0.002828080158385184,0.2614149221518208,0.001591990113051677,0.000745791083147446,1.6055188701576988,0.13929961492511098,1.5944427599994304,1.5666543518551705,0.022096482135983565,-0.048586365476526554,0.002116582552236677,0.00042271461901114077
5.992,0.0012799284645879452,0.004501725028419282,0.0077353901772004175,0.11370588742041127,-0.0992024753605181,0.00011752156902927398,3.652713950985673e-05,1.618176324849251,0.12846365774483454,1.61925522298088,1.6003534274409053,0.002832589503776579,0.2614168400105548,0.0015947256362777201,0.000747158700726558,1.604863970157789,0.1391843977318385,1.5939880093945231,1.572402060503978,0.022101318092656416,-0.048586047655030384,0.002119892253168866,0.0004242910201276925
5.994,0.0012564733164565787,0.004421280866133315,0.007593543983285678,0.11370743357276601,-0.09919840145152421,0.00011867780205615206,3.710555851597501e-05,1.617411188667365,0.12852730661085884,1.61847426410871,1.5996205683296725,0.0028375393912716674,0.26141817459136163,0.001597592501671804,0.0007485456683229661,1.6041842457574487,0.1390606278354145,1.5934906669441808,1.5774185075244114,0.022106335897124997,-0.04858649695507385,0.002123217989436186,0.000425814717081395
5.996,0.0012329431657049721,0.004340752189517786,0.007450310651828926,0.11370870500502107,-0.09919458174143282,0.00011960552657653046,3.759293527297137e-05,1.616635692414535,0.12859326240720637,1.6176851249622883,1.5989058585124842,0.002842418914962606,0.26141911644482413,0.001600447916769374,0.000749921923392491,1.6034896892442954,0.13893024830123085,1.5929644702545607,1.581775771580579,0.022111159706592737,-0.04858730077719861,0.0021264269949282395,0.00042726251940975856
5.998,0.0012093367708212387,0.004260130648928505,0.007306251766185687,0.11370972755232635,-0.09919115807002028,0.00012043408377624497,3.800572909572545e-05,1.6158501255410196,0.12866176367873158,1.6168879183214329,1.598208221479431,0.002846938001739714,0.26141980981062024,0.001603175612808161,0.0007512499042714058,1.6027879244501355,0.138794724537663,1.5924204105448612,1.5855392902167809,0.02211558383812585,-0.04858818647433464,0.0021294242203925375,0.0004286143339829795
6.0,0.001185657476527805,0.004179392863085516,0.007161769449415625,0.1137105538706138,-0.09918818189708592,0.00012122642460374666,3.836275746626389e-05,1.6150548382236583,0.12873295371159307,1.6160828154603115,1.5975266238488905,0.0028509525600613804,0.2614203628344798,0.0016056930928332789,0.0007524958771457347,1.6020846541064622,0.1386551731766278,1.5918671816018792,1.5887684773628103,0.02211951479879429,-0.04858898356888976,0.0021321517118529244,0.0004298564447707287
6.002,0.001161911451247732,0.004098506560100284,0.007017140605886717,0.11371124334014457,-0.09918564858607723,0.00012201049937975832,3.8681031734004264e-05,1.6142502257472673,0.1288068848759966,1.6152700344606694,1.5968600751640702,0.002854413095906092,0.26142085508852364,0.0016079504797959446,0.0007536348673942602,1.601384032252705,0.1385124582956095,1.591311562031711,1.5915172783117313,0.022122931321034114,-0.04858959484968682,0.002134583058850022,0.0004309822752319441
6.004,0.0011381063715780338,0.0040174353200703155,0.0068725451722245895,0.11371185149834259,-0.0991835207830964,0.0001227966283184115,3.897442246745665e-05,1.6134367155324054,0.12888352661262978,1.6144498301468295,1.5962076275794272,0.0028573294042083517,0.26142134334463946,0.0016099256130984974,0.0007546519026262056,1.6006889734168255,0.13836726256038268,1.5907587403000554,1.5938346693831442,0.022125856773372768,-0.04858997446891324,0.002136716274387981,0.000431991768724778
6.006,0.0011140507944456613,0.003935980070416084,0.006727612183960169,0.11371242572239511,-0.09918143812334529,0.00012354202086608214,3.9248077975068426e-05,1.6126144925006525,0.1289667895595155,1.613622482875664,1.5955682433918392,0.0028600102563265547,0.2614219034822143,0.0016117482460736622,0.0007555865807609057,1.599999940759082,0.1382270220683632,1.5902117898353414,1.5957644143188467,0.022128586673452185,-0.0485902112337842,0.002138671933098254,0.0004329035089884444
6.008,0.0010895007991507102,0.0038538889133542626,0.0065817386930337365,0.1137129969946291,-0.09917899242497348,0.00012420874604313049,3.9501469255808236e-05,1.6117837718569556,0.12906216029778975,1.6127884330939701,1.594940939356449,0.002862833850319943,0.26142260081465013,0.001613597986036035,0.0007565049611693203,1.5993161059016987,0.13810189513349322,1.5896724567579725,1.59734593319196,0.022131470603594997,-0.048590435575295944,0.0021406167781363775,0.00043375722973018773
6.01,0.0010642367258850718,0.003770921360108305,0.006434277848303191,0.11371358110456276,-0.09917585623298905,0.00012477975359715995,3.973212641133361e-05,1.6109449187370204,0.12917536405527727,1.6119483206418712,1.5943248521105091,0.002866133077658891,0.2614234764585647,0.0016156467943113594,0.0007574785288199244,1.5986360744443817,0.13800242361574286,1.5891416720342053,1.5986149389545425,0.022134807609385788,-0.04859077215059874,0.002142715045864485,0.0004346050906221689
6.012,0.0010380941052663007,0.0036868782711398903,0.006284634632547514,0.11371418325814349,-0.09917182253727515,0.0001252570650857584,3.9938100958690216e-05,1.6100984824019096,0.1293117207165703,1.611102974204188,1.5937192577651265,0.0028701524355088247,0.2614245453204234,0.0016180326190523924,0.0007585713477528889,1.5979582879655534,0.13793840647166106,1.588619859478267,1.5996038963202976,0.022138810186872915,-0.048591319981278254,0.0021451031343296314,0.0004355014841346506
6.014,0.0010109705255213599,0.0036016125480544995,0.006132308366502446,0.11371480253555416,-0.09916680168477965,0.00012565480286603676,4.011902499140384e-05,1.6092451868802704,0.1294758848453281,1.6102533783637534,1.5931235679798192,0.0028750414910806094,0.26142579953940753,0.0016208507697065895,0.0007598334711400303,1.5972812341264495,0.13791844343486417,1.5881071200021435,1.6003423680126463,0.02214360171994909,-0.04859214722602016,0.0021478793643180966,0.00043649516463090506
6.016,0.0009828210639594565,0.0035150297824621674,0.005976906388977337,0.11371543506345282,-0.09916080098585821,0.0001259923738375823,4.0276204601006566e-05,1.608385902534528,0.1296717856092362,1.6094006336058422,1.5925373155069207,0.0028808647861134702,0.26142721389509516,0.0016241545937025657,0.000761298582191108,1.596603549511402,0.13794982612224793,1.5876033444488533,1.6008572914412236,0.02214922801401271,-0.04859329294363005,0.0021511026236422665,0.00043762447726297774
6.018,0.0009536519366740929,0.003427083968876386,0.005818142842881663,0.11371607723893137,-0.09915390099998352,0.00012628954041637975,4.041232459399174e-05,1.6075216115832807,0.1299026655021638,1.608545917008116,1.5919601361399796,0.0028876178940464145,0.26142875162615026,0.001627960160771871,0.0007629841077826483,1.5959240635371932,0.13803859860259468,1.5871082850367944,1.6011732107865428,0.022155673344253956,-0.048594771473214206,0.0021547958859885444,0.0004389155703661746
6.02,0.0009235196471229499,0.003337771008560302,0.0056558302731356406,0.11371673088619935,-0.09914623575555874,0.00012656366232682625,4.053127082550542e-05,1.6066533740174878,0.13017116465841427,1.6076904470730065,1.5913917505202961,0.002895244677894017,0.26143037010880854,0.0016322518301931856,0.000764892486588418,1.595241810407401,0.13818969329454497,1.5866216023477915,1.601312478805136,0.02216287666718302,-0.048596577051428246,0.0021589521669608635,0.0004403831469895224
6.022,0.0008925195518319615,0.003247121936889703,0.005489868005416765,0.11371740169753197,-0.09913797142278852,0.0001268284221583558,4.063760189180718e-05,1.6057822968420508,0.13047941008241035,1.6068354540146688,1.590831947475001,0.0029036520986116653,0.2614320246123733,0.001636990013977283,0.0007670138092957211,1.5945560241686463,0.13840708341571345,1.5861428975544405,1.6012954366544434,0.022170745680802663,-0.048598689274416185,0.002163540836635097,0.00044203101673787466
6.024,0.0008607744649843411,0.0031551963396293627,0.005320229669034313,0.11371809720959773,-0.09912928891307575,0.0001270934252369069,4.0736017564883315e-05,1.6049095076897537,0.13082910336888662,1.6059821555194758,1.5902805694300393,0.002912722846075951,0.26143367105900983,0.0016421183246758825,0.0007693286765411117,1.5938661251471096,0.13869393371041797,1.5856717352946281,1.6011405766802667,0.022179168427590594,-0.0486010779047124,0.0021685137216748886,0.000443853382930529
6.026,0.0008284245843247109,0.0030620762893182347,0.005146951031883166,0.11371882502132027,-0.09912037065346294,0.00012736433784553278,4.083091535780954e-05,1.6040361329394877,0.1312216010684341,1.605131737561467,1.5897375000054075,0.002922325672096711,0.2614352679731766,0.001647569679637878,0.0007718109167243901,1.5931717024074086,0.13905273889124772,1.5852076603979264,1.600864691240908,0.022188022499104686,-0.048603706803063806,0.002173810599725962,0.000445836542201338
6.028,0.0007956135206708412,0.0029678622725216237,0.004970120841497299,0.11371958816278313,-0.09911138997486073,0.00012764326963554136,4.092580974023789e-05,1.6031631627617968,0.13165870934769575,1.6042852916258854,1.5892026429642105,0.002932321856056596,0.26143677682344296,0.0016532716030033152,0.0007744301219056448,1.5924726272275973,0.139485063045695,1.584750265882306,1.6004830172374986,0.02219718067943595,-0.048606537300911766,0.002179363175410296,0.00044795995646788975
6.03,0.0007624855079873603,0.00287266731528434,0.004789868743497244,0.113720387370271,-0.0991025054447916,0.00012792910785145974,4.102326632875265e-05,1.6022915178328252,0.13214222167638948,1.6034438413287257,1.5886759234844239,0.0029425733585808278,0.26143816373870155,0.001659149770319138,0.0007771535295701137,1.5917689421628947,0.13999192967819374,1.5842991620955496,1.600009355401835,0.02220651773677114,-0.04860953025098552,0.0021850996236503412,0.0004501987758181303
6.032,0.0007291822330145616,0.0027766121948236545,0.004606355101965402,0.11372122195009152,-0.0990938572381891,0.0001282182381548633,4.112492789741048e-05,1.6014221012435343,0.13267358049626984,1.6026083610619466,1.5881572873488747,0.002952948280519147,0.26143940037172675,0.0016651310325626768,0.0007799476625393192,1.591060772065519,0.1405741179689957,1.5838539538527612,1.5994561827259273,0.022215915004053607,-0.048612647561304935,0.0021909481175405796,0.0004525257747143053
6.034,0.0006958373584014601,0.0026798221846723396,0.004419763451049066,0.1137220885224386,-0.09908556469434236,0.0001285053036982085,4.123147610326093e-05,1.6005557873718432,0.13325394886784042,1.601779767676145,1.5876466941628071,0.0029633236233325626,0.2614404637436428,0.0016711459091243086,0.0007827797201472166,1.5903483111635088,0.14123221924342308,1.5834142482654845,1.5988347615209162,0.022225262671479017,-0.04861585341893311,0.0021968391194502755,0.00045491250495009034
6.036,0.0006625722217209475,0.0025824243512047474,0.004230294013495438,0.11372298030194021,-0.0990777253368191,0.00012878376738829217,4.134263010731305e-05,1.5996934134312677,0.13388426970574382,1.6009589148366428,1.5871441119689076,0.002973587139087592,0.2614413359226109,0.0016771302875233786,0.0007856186086734362,1.589631811105717,0.1419666833161273,1.5829796609013176,1.5981552403388937,0.022234461231657864,-0.04861911508363082,0.002202707040878134,0.0004573302808098617
6.038,0.0006294926098955223,0.002484545336876077,0.004038158196190555,0.11372388680566782,-0.09907041500081032,0.00012904633250708145,4.145717850938778e-05,1.5988357732491951,0.1345653144921471,1.6001465895439437,1.5866495130227958,0.002983638439193665,0.2614420036054377,0.0016830264977394996,0.0007884356635879096,1.588911570077558,0.14277785624159295,1.5825498205814872,1.5974267473721036,0.02224342226414587,-0.04862240334231397,0.0022084913864256076,0.00045975098726722493
6.04,0.0005966685589727266,0.0023864694825856863,0.0038279109146195415,0.11372531516553804,-0.09905833572932257,0.00012647553733432113,4.1290143985597695e-05,1.5979826628210498,0.13529777854427516,1.5993434666888313,1.5861629548300393,0.003001807723658121,0.2614406198726657,0.0016921492607295033,0.0007923564441641506,1.588187016353804,0.1436662270044718,1.5821244185690528,1.5966574893578902,0.022258739507334428,-0.048631315460599664,0.0022171110263187383,0.0004628749575467661
6.042,0.000564157069394998,0.0022885772049927172,0.00357166756128879,0.11372764341600713,-0.09903308391306037,0.0001171480997759432,4.026488190043449e-05,1.5971333583369143,0.1360821355090361,1.598550217894393,1.585684597394642,0.0030414762961359634,0.26143425865000264,0.0017104408748656733,0.0007996016188223119,1.5874571805714912,0.14463212842339593,1.58170328967235,1.5958548985116638,0.022291033833251744,-0.04865479703642259,0.0022337372344633957,0.0004680938924151116
6.044,0.000532029945572528,0.0021911449815654577,0.0032471869651166854,0.11373034636146748,-0.09898997071611243,9.971973530895185e-05,3.786527371039524e-05,1.596287882530128,0.13691845715160728,1.5977676140184813,1.5852146225936503,0.0031104506294746125,0.2614212399599194,0.0017423879754580784,0.0008121577907011379,1.586721918769625,0.14567528733292281,1.5812864095012318,1.5950257340366019,0.022346540437611227,-0.04869798025646774,0.002262158949285545,0.0004766563207824344
6.046,0.0005003575989204227,0.0020943766955664606,0.002836731861579054,0.11373258545546146,-0.09892678168851593,7.418351253003984e-05,3.3730805360446766e-05,1.5954467433447455,0.13780650368145397,1.5969964447117244,1.584753208482182,0.0032127716437714816,0.2614007178428212,0.0017910906812349876,0.0008316029036552635,1.5859816481748075,0.1467949876697917,1.5808738333339196,1.5941761039854336,0.022428517710007267,-0.048763350570972586,0.002304911427549877,0.0004895631512048424
