time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/ent_coef,train/learning_rate,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/n_updates
10010,100.0,1001000,136496,-190.64708688999997,7,0.004755152855068445,0.00073,0.4749873876571655,68.12321472167969,-6.580414772033691,997999
10020,100.0,1002000,136636,-188.48679456999997,7,0.004790731705725193,0.00073,0.3882542550563812,64.54430389404297,14.40576457977295,998999
10030,100.0,1003000,136783,-189.09787442999996,7,0.0047402880154550076,0.00073,0.396454393863678,67.05276489257812,-3.2314341068267822,999999
10040,100.0,1004000,136933,-190.4078544,7,0.0047957878559827805,0.00073,0.41063958406448364,65.53260803222656,-1.2502050399780273,1000999
10050,100.0,1005000,137082,-190.50414095,7,0.004922535736113787,0.00073,0.4293781816959381,66.26311492919922,-9.804783821105957,1001999
10060,100.0,1006000,137236,-191.93049836999995,7,0.004771745298057795,0.00073,0.3660683333873749,66.25813293457031,-4.161988258361816,1002999
10070,100.0,1007000,137388,-192.57588299999995,7,0.004834964405745268,0.00073,0.36116522550582886,66.66549682617188,0.7150667905807495,1003999
10080,100.0,1008000,137524,-193.95947382000003,7,0.004654475953429937,0.00073,0.37891125679016113,66.73141479492188,-0.9260419607162476,1004999
10090,100.0,1009000,137658,-192.91869681000003,7,0.004841384943574667,0.00073,0.3475256562232971,68.25202178955078,2.285792350769043,1005999
10100,100.0,1010000,137793,-193.14164553000003,7,0.004903143737465143,0.00073,0.3996325135231018,67.32562255859375,-4.220147609710693,1006999
10110,100.0,1011000,137928,-194.38112163000005,7,0.004735496360808611,0.00073,0.3813464045524597,66.16283416748047,3.214756488800049,1007999
10120,100.0,1012000,138064,-195.21076551,7,0.0048623778857290745,0.00073,0.3527948260307312,66.6476058959961,-2.324622392654419,1008999
10130,100.0,1013000,138201,-194.55052220999997,7,0.004735611379146576,0.00073,0.3301152288913727,66.34820556640625,-8.784056663513184,1009999
10140,100.0,1014000,138337,-197.14429972000002,7,0.0047777374275028706,0.00073,0.32897207140922546,67.9058609008789,-10.921751976013184,1010999
10150,100.0,1015000,138472,-199.09281704999995,7,0.004828262142837048,0.00073,0.42683425545692444,66.92585754394531,-8.317387580871582,1011999
10160,100.0,1016000,138607,-198.82785807,7,0.004922437481582165,0.00073,0.3907209038734436,66.46721649169922,0.2997414469718933,1012999
10170,100.0,1017000,138743,-199.54383172,7,0.004960155114531517,0.00073,0.4364909827709198,68.50848388671875,-11.359685897827148,1013999
10180,100.0,1018000,138886,-196.7031541,7,0.004878246691077948,0.00073,0.44684290885925293,67.75434112548828,12.19592571258545,1014999
10190,100.0,1019000,139024,-196.16059234000005,7,0.00470720836892724,0.00073,0.3713694214820862,67.29081726074219,-0.4299898147583008,1015999
10200,100.0,1020000,139158,-196.20716766,7,0.004893803037703037,0.00073,0.30883026123046875,65.80596923828125,-1.7606651782989502,1016999
10210,100.0,1021000,139292,-195.09373719000004,7,0.004927841015160084,0.00073,0.38640350103378296,65.98663330078125,-0.13568754494190216,1017999
10220,100.0,1022000,139426,-195.68619025,7,0.0048526800237596035,0.00073,0.4040735363960266,66.68941497802734,7.85971736907959,1018999
10230,100.0,1023000,139563,-195.21746718999998,7,0.004861993249505758,0.00073,0.3299279510974884,66.82005310058594,-5.056246280670166,1019999
10240,100.0,1024000,139698,-193.56535206,7,0.00482354499399662,0.00073,0.34749558568000793,66.24801635742188,-2.440941333770752,1020999
10250,100.0,1025000,139835,-194.16965753000005,7,0.004677561577409506,0.00073,0.3806344270706177,68.98711395263672,5.400456428527832,1021999
10260,100.0,1026000,139971,-193.69518047999998,7,0.004845551215112209,0.00073,0.3695622682571411,67.25599670410156,-11.081037521362305,1022999
10270,100.0,1027000,140107,-191.59554701000002,7,0.00481470488011837,0.00073,0.42269447445869446,68.69410705566406,3.6531853675842285,1023999
10280,100.0,1028000,140244,-192.02706673,7,0.004869102034717798,0.00073,0.3709888458251953,67.13102722167969,0.7130393981933594,1024999
10290,100.0,1029000,140381,-192.21985827999993,7,0.004823340103030205,0.00073,0.46118801832199097,66.24676513671875,-8.891433715820312,1025999
10300,100.0,1030000,140518,-193.29742260999998,7,0.004885062109678984,0.00073,0.35919123888015747,65.78893280029297,4.514082908630371,1026999
10310,100.0,1031000,140655,-194.67455775000002,7,0.004998571705073118,0.00073,0.35062175989151,67.03529357910156,-4.96083927154541,1027999
10320,100.0,1032000,140792,-193.75254121999996,7,0.005172794219106436,0.00073,0.42973077297210693,65.09974670410156,2.922804355621338,1028999
10330,100.0,1033000,140928,-195.10755648999998,7,0.005054785870015621,0.00073,0.4002591371536255,65.44708251953125,-1.2544394731521606,1029999
10340,100.0,1034000,141064,-196.57461087000004,7,0.004956558812409639,0.00073,0.46658623218536377,67.24518585205078,11.768630981445312,1030999
10350,100.0,1035000,141201,-196.20535906000003,7,0.004906981717795134,0.00073,0.37203893065452576,67.21966552734375,1.5947633981704712,1031999
10360,100.0,1036000,141339,-196.11399981,7,0.0049828700721263885,0.00073,0.3835901916027069,66.14822387695312,-2.005666732788086,1032999
10370,100.0,1037000,141474,-195.84028659000003,7,0.00500098429620266,0.00073,0.4019699692726135,65.37155151367188,5.583955764770508,1033999
10380,100.0,1038000,141612,-196.19980722999998,7,0.004970288369804621,0.00073,0.3508855700492859,65.31920623779297,-2.3703272342681885,1034999
10390,100.0,1039000,141748,-196.24762692000002,7,0.004873956553637981,0.00073,0.38132959604263306,67.53715515136719,10.594645500183105,1035999
10400,100.0,1040000,141887,-194.42452275000002,7,0.00492563983425498,0.00073,0.3978314697742462,66.28655242919922,19.703594207763672,1036999
10410,100.0,1041000,142023,-195.94536531999995,7,0.004944967571645975,0.00073,0.4979405105113983,66.95398712158203,-9.528419494628906,1037999
10420,100.0,1042000,142160,-195.51449294000003,7,0.004989203996956348,0.00073,0.4451977014541626,67.16937255859375,16.989788055419922,1038999
10430,100.0,1043000,142296,-194.32543854000002,7,0.005073064938187599,0.00073,0.3337058424949646,66.81644439697266,2.0799694061279297,1039999
10440,100.0,1044000,142433,-191.71338011,7,0.005114321131259203,0.00073,0.46917176246643066,65.58285522460938,5.548120021820068,1040999
10450,100.0,1045000,142569,-189.91656434999996,7,0.005046645645052195,0.00073,0.4146372675895691,67.26868438720703,3.073160171508789,1041999
10460,100.0,1046000,142706,-190.87230273,7,0.004939283709973097,0.00073,0.3000815510749817,68.66041564941406,9.001029968261719,1042999
10470,100.0,1047000,142844,-192.12935929,7,0.0051633212715387344,0.00073,0.33273741602897644,65.56121826171875,2.339019536972046,1043999
10480,100.0,1048000,142981,-191.9854924,7,0.00489029660820961,0.00073,0.367822527885437,64.68052673339844,1.6462984085083008,1044999
10490,100.0,1049000,143117,-192.44592669999997,7,0.004931964445859194,0.00073,0.36853355169296265,66.84089660644531,2.0482068061828613,1045999
10500,100.0,1050000,143252,-193.81846333000001,7,0.004888114519417286,0.00073,0.48966723680496216,65.6813735961914,1.6877204179763794,1046999
10510,100.0,1051000,143390,-191.24780897999997,7,0.004839448258280754,0.00073,0.3919944763183594,65.71000671386719,-6.220909595489502,1047999
10520,100.0,1052000,143525,-192.25070886,7,0.0048881517723202705,0.00073,0.390183687210083,66.36104583740234,9.624902725219727,1048999
10530,100.0,1053000,143662,-192.87528891,7,0.004986395128071308,0.00073,0.4006769061088562,65.31595611572266,-4.644357204437256,1049999
10540,100.0,1054000,143800,-194.05951395,7,0.00486856559291482,0.00073,0.4163155257701874,66.19166564941406,4.698994159698486,1050999
10550,100.0,1055000,143937,-196.20398684999998,7,0.004956743214279413,0.00073,0.40842995047569275,66.1396255493164,-2.752887725830078,1051999
10560,100.0,1056000,144074,-196.03664688,7,0.004970001522451639,0.00073,0.3848615288734436,65.1542739868164,-0.12969428300857544,1052999
10570,100.0,1057000,144210,-196.42229386000002,7,0.005035674665123224,0.00073,0.3905293941497803,66.83308410644531,13.247308731079102,1053999
10580,100.0,1058000,144348,-195.24917861000006,7,0.005059422925114632,0.00073,0.3591899573802948,65.19485473632812,-7.99365234375,1054999
10590,100.0,1059000,144486,-195.88068986000002,7,0.004825741983950138,0.00073,0.3526689410209656,66.18519592285156,0.37899160385131836,1055999
10600,100.0,1060000,144624,-195.68923243,7,0.004882258363068104,0.00073,0.4059768617153168,63.91400909423828,0.38799285888671875,1056999
10610,100.0,1061000,144762,-196.11254685,7,0.004929178394377232,0.00073,0.40590429306030273,65.0950927734375,6.208675384521484,1057999
10620,100.0,1062000,144901,-196.81000906999995,7,0.0049329521134495735,0.00073,0.3931531310081482,65.01870727539062,2.895517587661743,1058999
10630,100.0,1063000,145040,-197.54219666999998,7,0.004900170490145683,0.00073,0.3962137699127197,66.30902099609375,1.3706462383270264,1059999
10640,100.0,1064000,145177,-198.17024550999997,7,0.004815719556063414,0.00073,0.38679400086402893,64.37666320800781,3.023500442504883,1060999
10650,100.0,1065000,145314,-196.60949832000003,7,0.004877883475273848,0.00073,0.32032614946365356,65.81680297851562,-3.5461182594299316,1061999
10660,100.0,1066000,145452,-197.52478896,7,0.004808246158063412,0.00073,0.3368558883666992,65.57978820800781,3.5245351791381836,1062999
10670,100.0,1067000,145590,-196.07172616,7,0.004968778695911169,0.00073,0.4198496639728546,67.89315032958984,-1.6550490856170654,1063999
10680,100.0,1068000,145729,-198.48192270000007,7,0.004870416130870581,0.00073,0.396605908870697,66.41938781738281,-3.1568408012390137,1064999
10690,100.0,1069000,145867,-199.04639101000004,7,0.004913010634481907,0.00073,0.32863444089889526,65.50959014892578,3.8970835208892822,1065999
10700,100.0,1070000,146005,-197.85639732999996,7,0.004806831944733858,0.00073,0.34786880016326904,65.79706573486328,3.167067766189575,1066999
10710,100.0,1071000,146143,-197.80666647000007,7,0.004757493268698454,0.00073,0.3694472312927246,68.64301300048828,6.225164890289307,1067999
10720,100.0,1072000,146280,-195.83358539,7,0.004737793002277613,0.00073,0.30680540204048157,68.31278991699219,1.1038235425949097,1068999
10730,100.0,1073000,146418,-194.62475868,7,0.004842601716518402,0.00073,0.35819780826568604,68.84440612792969,2.9654650688171387,1069999
10740,100.0,1074000,146555,-194.31533469999994,7,0.004719081334769726,0.00073,0.39540159702301025,66.82284545898438,0.4077644348144531,1070999
10750,100.0,1075000,146692,-195.52816446,7,0.0048369173891842365,0.00073,0.31906774640083313,67.04145050048828,-3.468116521835327,1071999
10760,100.0,1076000,146829,-192.79981522000003,7,0.004865859169512987,0.00073,0.33208101987838745,67.3416748046875,-10.8231782913208,1072999
10770,100.0,1077000,146964,-192.71778592,7,0.004779858980327845,0.00073,0.3375176787376404,68.68370056152344,6.080713272094727,1073999
10780,100.0,1078000,147102,-191.24366600000002,7,0.004743044264614582,0.00073,0.35407018661499023,70.0023193359375,6.222238540649414,1074999
10790,100.0,1079000,147241,-190.38422730000002,7,0.004765862599015236,0.00073,0.34399592876434326,68.0998764038086,8.96401596069336,1075999
10800,100.0,1080000,147380,-191.41727737000005,7,0.004774164408445358,0.00073,0.3981996774673462,67.75714111328125,-1.0532360076904297,1076999
10810,100.0,1081000,147519,-192.73141449999994,7,0.0047356183640658855,0.00073,0.35715118050575256,68.2087631225586,-3.069338083267212,1077999
10820,100.0,1082000,147658,-193.68170563,7,0.004939540289342403,0.00073,0.35098034143447876,69.28754425048828,-9.485926628112793,1078999
10830,100.0,1083000,147795,-194.83484060999996,7,0.004728393163532019,0.00073,0.3127592206001282,68.99337768554688,11.75533390045166,1079999
10840,100.0,1084000,147934,-194.85857611,7,0.004771281033754349,0.00073,0.2696771025657654,69.36856842041016,-4.802211761474609,1080999
10850,100.0,1085000,148072,-195.01229233,7,0.004867646377533674,0.00073,0.33704596757888794,67.44337463378906,-2.2268683910369873,1081999
10860,100.0,1086000,148212,-197.81189988000003,7,0.004774162080138922,0.00073,0.3591960668563843,68.49153137207031,-11.996122360229492,1082999
10870,100.0,1087000,148353,-198.54624595999996,7,0.004888415336608887,0.00073,0.3367600440979004,66.36174011230469,-8.69769287109375,1083999
10880,100.0,1088000,148500,-198.63804981,7,0.004790147300809622,0.00073,0.3463815450668335,67.8923110961914,-13.855527877807617,1084999
10890,100.0,1089000,148647,-198.69709951999997,7,0.004731395281851292,0.00073,0.3056187033653259,67.08139038085938,3.208272695541382,1085999
10900,100.0,1090000,148792,-198.96506379000004,7,0.004832025617361069,0.00073,0.3506733179092407,66.9359359741211,-4.716698169708252,1086999
10910,100.0,1091000,148937,-199.71398715000004,7,0.0046816118992865086,0.00073,0.3427264094352722,68.60738372802734,0.8730710744857788,1087999
10920,100.0,1092000,149082,-198.81115378,7,0.004755229689180851,0.00073,0.3360896110534668,67.6414794921875,-1.4609119892120361,1088999
10930,100.0,1093000,149223,-198.82518065,7,0.004728835076093674,0.00073,0.3926859498023987,68.5486831665039,-11.537589073181152,1089999
10940,100.0,1094000,149362,-197.73875675,7,0.0047538625076413155,0.00073,0.34571951627731323,69.53755187988281,-5.140168190002441,1090999
10950,100.0,1095000,149504,-196.3782319,7,0.004894726909697056,0.00073,0.38346701860427856,68.79390716552734,-8.721050262451172,1091999
10960,100.0,1096000,149642,-196.17527057000004,7,0.004722014535218477,0.00073,0.36739277839660645,66.99996948242188,6.030625343322754,1092999
10970,100.0,1097000,149781,-196.52156241999992,7,0.004938534926623106,0.00073,0.3901697099208832,67.50894165039062,6.750888824462891,1093999
10980,100.0,1098000,149920,-198.08857869000002,7,0.004967241548001766,0.00073,0.42646992206573486,68.31561279296875,-3.648719072341919,1094999
10990,100.0,1099000,150060,-197.71291007,7,0.004969925619661808,0.00073,0.39887022972106934,68.13671875,5.404414176940918,1095999
11000,100.0,1100000,150199,-197.64642806000003,7,0.0050141173414886,0.00073,0.36166447401046753,69.30915832519531,1.8194458484649658,1096999
11010,100.0,1101000,150337,-195.96142876000005,7,0.004986808635294437,0.00073,0.35353904962539673,67.57988739013672,-14.51798152923584,1097999
11020,100.0,1102000,150475,-195.71450028000004,7,0.005054595414549112,0.00073,0.3880031704902649,67.77860260009766,5.32805871963501,1098999
11030,100.0,1103000,150613,-195.57850507999999,7,0.004917086102068424,0.00073,0.36429959535598755,65.99565124511719,6.45262336730957,1099999
11040,100.0,1104000,150751,-196.70005096,7,0.005067083518952131,0.00073,0.38852459192276,66.60751342773438,2.760803699493408,1100999
11050,100.0,1105000,150888,-196.50081905,7,0.004946802742779255,0.00073,0.3823041021823883,67.60533905029297,1.640294075012207,1101999
11060,100.0,1106000,151027,-195.19519674,7,0.004966005217283964,0.00073,0.3634446859359741,66.77867889404297,-0.4674825668334961,1102999
11070,100.0,1107000,151165,-196.10969662000002,7,0.0051743751391768456,0.00073,0.4572676420211792,64.88636779785156,9.514138221740723,1103999
11080,100.0,1108000,151305,-195.25115353,7,0.005019935313612223,0.00073,0.34247922897338867,65.69287872314453,-2.2505600452423096,1104999
11090,100.0,1109000,151444,-194.83158835999998,7,0.0049347118474543095,0.00073,0.38662469387054443,66.85938262939453,5.70228385925293,1105999
11100,100.0,1110000,151583,-194.36699555000004,7,0.004923535976558924,0.00073,0.4103602468967438,67.04785919189453,2.430021286010742,1106999
11110,100.0,1111000,151726,-194.00127605999998,7,0.005007548723369837,0.00073,0.30483826994895935,68.71263885498047,-7.630406379699707,1107999
11120,100.0,1112000,151866,-196.74210016,7,0.005157582927495241,0.00073,0.3807419538497925,67.00765991210938,-8.575032234191895,1108999
11130,100.0,1113000,152005,-195.90245358,7,0.005080857779830694,0.00073,0.3566665053367615,67.07676696777344,9.276032447814941,1109999
11140,100.0,1114000,152144,-197.84677836000003,7,0.005040844436734915,0.00073,0.46679383516311646,66.59752655029297,2.7152509689331055,1110999
11150,100.0,1115000,152282,-199.26247766,7,0.005044953897595406,0.00073,0.44111162424087524,67.82161712646484,0.13306033611297607,1111999
11160,100.0,1116000,152421,-200.02455216,7,0.005060313269495964,0.00073,0.4426049292087555,66.91320037841797,3.797109603881836,1112999
11170,100.0,1117000,152558,-199.77413629,7,0.0050584315322339535,0.00073,0.3909553289413452,67.3612289428711,-2.5005550384521484,1113999
11180,100.0,1118000,152694,-198.63805065,7,0.005214933771640062,0.00073,0.36169153451919556,66.58924865722656,-2.427657127380371,1114999
