time/total_timesteps,time/episodes,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/ent_coef_loss,train/actor_loss,train/ent_coef,train/critic_loss
587000,5870,88392,6,774.36946962,100.0,0.00073,583999,-5.867569923400879,-396.76953125,0.0017853195313364267,0.046097926795482635
588000,5880,88556,6,774.1263474099999,100.0,0.00073,584999,-1.717288851737976,-396.74688720703125,0.0018752779578790069,0.04956298694014549
589000,5890,88723,6,774.3082972,100.0,0.00073,585999,-3.7342519760131836,-396.515380859375,0.0017548026517033577,0.055387675762176514
590000,5900,88893,6,773.78971774,100.0,0.00073,586999,1.9443957805633545,-395.8323974609375,0.001895510358735919,0.11019553244113922
591000,5910,89059,6,773.6332660899998,100.0,0.00073,587999,2.5059642791748047,-396.11712646484375,0.0018580494215711951,0.08572728931903839
592000,5920,89227,6,772.1805016500001,100.0,0.00073,588999,0.3677099943161011,-396.28009033203125,0.0017877047648653388,0.10867571830749512
593000,5930,89392,6,770.6717715300001,100.0,0.00073,589999,-1.9262580871582031,-396.2010498046875,0.0019291575299575925,0.039483699947595596
594000,5940,89556,6,770.1618329600001,100.0,0.00073,590999,-3.0980381965637207,-396.4441223144531,0.0018890255596488714,0.03356175497174263
595000,5950,89720,6,769.14880894,100.0,0.00073,591999,-1.2617985010147095,-396.32989501953125,0.0018464800668880343,0.0385768786072731
596000,5960,89885,6,768.75433271,100.0,0.00073,592999,-4.902127265930176,-396.79345703125,0.0021285624243319035,0.1270078867673874
597000,5970,90054,6,768.59437447,100.0,0.00073,593999,-0.34628450870513916,-396.1177673339844,0.001987764611840248,0.15679685771465302
598000,5980,90228,6,768.9669996900001,100.0,0.00073,594999,-0.5095548629760742,-396.5272216796875,0.0020218342542648315,0.0789107158780098
599000,5990,90393,6,768.7767987400001,100.0,0.00073,595999,2.8193705081939697,-395.6978759765625,0.0020298848394304514,0.10545338690280914
600000,6000,90556,6,769.0259780500002,100.0,0.00073,596999,-1.5566787719726562,-396.506103515625,0.0020160917192697525,0.053850721567869186
601000,6010,90721,6,769.0851505400001,100.0,0.00073,597999,-2.06663179397583,-396.3179931640625,0.002236610511317849,0.0443582683801651
602000,6020,90886,6,770.1178358399999,100.0,0.00073,598999,2.066067695617676,-396.5787353515625,0.001976852770894766,0.03745380789041519
603000,6030,91057,6,770.6620148300001,100.0,0.00073,599999,2.257617473602295,-396.3582763671875,0.0021768028382211924,0.04151208698749542
604000,6040,91232,6,770.2935434700001,100.0,0.00073,600999,-2.563549518585205,-396.39337158203125,0.0020175795070827007,0.11109057068824768
605000,6050,91399,6,770.2079514300001,100.0,0.00073,601999,4.888408660888672,-396.43426513671875,0.001776007586158812,0.08862468600273132
606000,6060,91562,6,770.6433266600002,100.0,0.00073,602999,-5.913957118988037,-396.18927001953125,0.0021560441236943007,0.024237213656306267
607000,6070,91724,6,770.5988755199999,100.0,0.00073,603999,7.109293460845947,-395.5877990722656,0.0016585246194154024,0.150951087474823
608000,6080,91891,6,771.8547097899999,100.0,0.00073,604999,5.369662284851074,-395.9375,0.0017918746452778578,0.0851002186536789
609000,6090,92056,6,771.51709753,100.0,0.00073,605999,-4.713712692260742,-396.4952087402344,0.0021261500660330057,0.0700836330652237
610000,6100,92220,6,771.6589604000001,100.0,0.00073,606999,-2.0041322708129883,-396.3980712890625,0.0025462659541517496,0.027404000982642174
611000,6110,92382,6,771.7653413300001,100.0,0.00073,607999,1.94744873046875,-395.8654479980469,0.002213411731645465,0.09969532489776611
612000,6120,92546,6,772.5429525200001,100.0,0.00073,608999,-1.8558051586151123,-396.51953125,0.0018830836052075028,0.04981634393334389
613000,6130,92709,6,773.34799843,100.0,0.00073,609999,1.0849781036376953,-396.0873107910156,0.00205630948767066,0.20321840047836304
614000,6140,92873,6,774.4035291800001,100.0,0.00073,610999,0.06188976764678955,-396.55706787109375,0.002153167501091957,0.020909886807203293
615000,6150,93036,6,774.7556710400002,100.0,0.00073,611999,2.727783441543579,-396.3877258300781,0.0024391652550548315,0.03226428106427193
616000,6160,93197,6,774.85479896,100.0,0.00073,612999,-0.040544867515563965,-396.2341003417969,0.001970910932868719,0.16837027668952942
617000,6170,93361,6,773.2637040699999,100.0,0.00073,613999,0.23981308937072754,-396.36627197265625,0.0024427641183137894,0.15975919365882874
618000,6180,93525,6,772.3338393899999,100.0,0.00073,614999,1.6317403316497803,-396.2689208984375,0.0020433729514479637,0.0809469223022461
619000,6190,93691,6,771.9881446300001,100.0,0.00073,615999,-1.0422841310501099,-396.6224365234375,0.002063784748315811,0.03997156769037247
620000,6200,93856,6,772.3914270999998,100.0,0.00073,616999,-4.146160125732422,-396.1713562011719,0.00213903421536088,0.10017162561416626
621000,6210,94018,6,771.96275788,100.0,0.00073,617999,-0.9856635332107544,-396.46661376953125,0.0016668548341840506,0.13792023062705994
622000,6220,94181,6,771.7744167599999,100.0,0.00073,618999,0.6776947975158691,-396.3509521484375,0.0019549287389963865,0.06933984160423279
623000,6230,94363,6,771.3585641,100.0,0.00073,619999,-0.3395484387874603,-396.28173828125,0.0022534227464348078,0.08120069652795792
624000,6240,94561,6,770.73470116,100.0,0.00073,620999,-2.194287061691284,-396.4544677734375,0.0018943275790661573,0.10357485711574554
625000,6250,94733,6,771.36448741,100.0,0.00073,621999,-1.1054773330688477,-396.27301025390625,0.002021432388573885,0.12477198243141174
626000,6260,94911,6,770.24094923,100.0,0.00073,622999,7.636127948760986,-395.7684326171875,0.0017510587349534035,0.0796249732375145
627000,6270,95089,6,771.3369350499999,100.0,0.00073,623999,-2.0684351921081543,-396.291259765625,0.002001489046961069,0.03959141671657562
628000,6280,95266,6,770.2864794600001,100.0,0.00073,624999,-6.766146183013916,-396.4075927734375,0.0019018125021830201,0.0384129099547863
629000,6290,95441,6,769.5923144799999,100.0,0.00073,625999,5.685622692108154,-395.94830322265625,0.002308180555701256,0.10857934504747391
630000,6300,95614,6,769.22260174,100.0,0.00073,626999,-5.348308563232422,-396.61004638671875,0.002030645962804556,0.01903640106320381
631000,6310,95780,6,769.3765893000001,100.0,0.00073,627999,0.7685563564300537,-396.70318603515625,0.002100439975038171,0.06880952417850494
632000,6320,95939,6,769.6953572200001,100.0,0.00073,628999,-0.21582293510437012,-396.3597412109375,0.0024978204164654016,0.04100148752331734
633000,6330,96101,6,769.6791624900001,100.0,0.00073,629999,-3.2409472465515137,-396.7626037597656,0.002075479133054614,0.04334714636206627
634000,6340,96264,6,770.20265169,100.0,0.00073,630999,-0.3710192143917084,-396.521240234375,0.0024243888910859823,0.03682583570480347
635000,6350,96431,6,770.2433788,100.0,0.00073,631999,5.608245372772217,-395.7727966308594,0.0018847158644348383,0.14156268537044525
636000,6360,96617,6,770.75314984,100.0,0.00073,632999,2.1859257221221924,-395.9324645996094,0.0018292212625965476,0.146749347448349
637000,6370,96804,6,769.2988698800001,100.0,0.00073,633999,-0.36762189865112305,-396.26824951171875,0.0022366500925272703,0.04717511311173439
638000,6380,96991,6,770.41343033,100.0,0.00073,634999,-7.4279375076293945,-396.7811279296875,0.0024140700697898865,0.04398539289832115
639000,6390,97182,6,771.0588935499999,100.0,0.00073,635999,4.654783248901367,-396.18634033203125,0.0020336294546723366,0.07295063138008118
640000,6400,97367,6,770.7173707299999,100.0,0.00073,636999,-2.7067408561706543,-396.3945617675781,0.002249916084110737,0.0688464492559433
641000,6410,97554,6,769.7810534500001,100.0,0.00073,637999,0.8780714273452759,-396.26654052734375,0.0021463886369019747,0.09240081906318665
642000,6420,97744,6,769.68641835,100.0,0.00073,638999,7.424382209777832,-395.6444396972656,0.001795847900211811,0.695130467414856
643000,6430,97931,6,769.4841497,100.0,0.00073,639999,-0.23022639751434326,-395.6883544921875,0.0019107542466372252,0.26283207535743713
644000,6440,98115,6,769.11895581,100.0,0.00073,640999,-7.613018035888672,-396.536376953125,0.0018003156874328852,0.11347900331020355
645000,6450,98269,6,767.95209086,100.0,0.00073,641999,-1.5102901458740234,-396.5870361328125,0.0021813653875142336,0.020433809608221054
646000,6460,98424,6,768.0276857999999,100.0,0.00073,642999,-3.3962907791137695,-396.6646423339844,0.0026058522053062916,0.08467138558626175
647000,6470,98579,6,769.1972259900001,100.0,0.00073,643999,-1.3420990705490112,-396.62823486328125,0.0019149956060573459,0.028540952131152153
648000,6480,98735,6,769.04109052,100.0,0.00073,644999,2.055454730987549,-396.1220703125,0.002520887413993478,0.19761687517166138
649000,6490,98892,6,770.2255600500002,100.0,0.00073,645999,-3.128239154815674,-396.23193359375,0.0020797441247850657,0.020810488611459732
650000,6500,99051,6,770.89046861,100.0,0.00073,646999,1.171207070350647,-396.17486572265625,0.002095418283715844,0.050579920411109924
651000,6510,99207,6,771.1683933099999,100.0,0.00073,647999,-3.660855770111084,-396.49322509765625,0.00247301091440022,0.01996498741209507
652000,6520,99361,6,771.1439171400001,100.0,0.00073,648999,0.8993656635284424,-396.0257568359375,0.002408926608040929,0.03763575479388237
653000,6530,99519,6,772.0175492200001,100.0,0.00073,649999,-2.591400623321533,-396.8431091308594,0.0021299198269844055,0.024793246760964394
654000,6540,99673,6,772.6066782800001,100.0,0.00073,650999,-4.742089748382568,-396.69342041015625,0.0019164681434631348,0.12644262611865997
655000,6550,99834,6,773.4538831899999,100.0,0.00073,651999,-0.7475287914276123,-396.08819580078125,0.002521963557228446,0.022288935258984566
656000,6560,100006,6,773.3132905,100.0,0.00073,652999,0.274976521730423,-396.2043762207031,0.0020860580261796713,0.1476319134235382
657000,6570,100177,6,773.0747126400003,100.0,0.00073,653999,1.8665074110031128,-396.16790771484375,0.002276965184137225,0.06126197427511215
658000,6580,100350,6,774.1540651299999,100.0,0.00073,654999,-2.8284835815429688,-396.5635681152344,0.0020586031023412943,0.03091469779610634
659000,6590,100522,6,772.25798293,100.0,0.00073,655999,0.619554877281189,-395.94561767578125,0.0022649159654974937,0.044090189039707184
660000,6600,100692,6,770.93771384,100.0,0.00073,656999,-0.5322292447090149,-396.46142578125,0.0022551168221980333,0.11441569775342941
661000,6610,100861,6,771.8636781399999,100.0,0.00073,657999,3.062558174133301,-395.77191162109375,0.0023411496076732874,0.0721375122666359
662000,6620,101023,6,771.93439822,100.0,0.00073,658999,2.5919713973999023,-395.96258544921875,0.0024747580755501986,0.09119045734405518
663000,6630,101190,6,772.4027130800001,100.0,0.00073,659999,0.2770826518535614,-396.0867614746094,0.002361198654398322,0.09119026362895966
664000,6640,101361,6,772.2841994,100.0,0.00073,660999,-2.414764881134033,-396.60650634765625,0.002551560290157795,0.022387519478797913
665000,6650,101532,6,772.8079035300001,100.0,0.00073,661999,-1.0867887735366821,-396.3971862792969,0.0019074633019044995,0.0493122935295105
666000,6660,101704,6,773.8562398400001,100.0,0.00073,662999,3.4947214126586914,-396.0823059082031,0.002312036929652095,0.05273289233446121
667000,6670,101881,6,774.61540059,100.0,0.00073,663999,2.080904483795166,-395.6795349121094,0.002430305816233158,0.0758218765258789
668000,6680,102056,6,773.35243333,100.0,0.00073,664999,2.5509161949157715,-395.93359375,0.00254682800732553,0.12784303724765778
669000,6690,102231,6,773.7622072499997,100.0,0.00073,665999,-4.5387163162231445,-396.4326477050781,0.0030324708204716444,0.03098120540380478
670000,6700,102401,6,773.9721807499998,100.0,0.00073,666999,2.6364243030548096,-395.6386413574219,0.0026392333675175905,0.06933475285768509
671000,6710,102568,6,774.33614147,100.0,0.00073,667999,-3.26101016998291,-396.351806640625,0.0024028224870562553,0.03775883838534355
672000,6720,102737,6,774.2049821700001,100.0,0.00073,668999,0.38132381439208984,-395.8688659667969,0.002690402092412114,0.12388528883457184
673000,6730,102898,6,773.7406951099999,100.0,0.00073,669999,-5.60872745513916,-396.19635009765625,0.002703568432480097,0.06367214769124985
674000,6740,103058,6,773.38899464,100.0,0.00073,670999,-0.6996473073959351,-396.42510986328125,0.0024449618067592382,0.02156810835003853
675000,6750,103220,6,771.1174425800001,100.0,0.00073,671999,1.3628413677215576,-396.12115478515625,0.002519649686291814,0.03316624462604523
676000,6760,103382,6,770.47632004,100.0,0.00073,672999,-2.744645595550537,-396.3543701171875,0.002241613809019327,0.10826507955789566
677000,6770,103549,6,769.6798632799998,100.0,0.00073,673999,-5.0828447341918945,-396.44384765625,0.0027076220139861107,0.11064204573631287
678000,6780,103702,6,770.4696474899999,100.0,0.00073,674999,3.419722318649292,-395.81817626953125,0.002162047429010272,0.09432633966207504
679000,6790,103859,6,771.18305439,100.0,0.00073,675999,-0.39533039927482605,-396.0279235839844,0.0023223625030368567,0.06302296370267868
680000,6800,104016,6,771.9353038000002,100.0,0.00073,676999,-1.412967324256897,-396.0998840332031,0.002546435920521617,0.03608483076095581
681000,6810,104171,6,770.19118578,100.0,0.00073,677999,3.121739387512207,-396.29974365234375,0.002346829744055867,0.07213305681943893
682000,6820,104324,6,769.96446427,100.0,0.00073,678999,-2.8638558387756348,-396.54107666015625,0.0024358886294066906,0.09174589812755585
683000,6830,104476,6,769.7729087099999,100.0,0.00073,679999,1.6834582090377808,-396.03594970703125,0.0022061453200876713,0.03392515331506729
684000,6840,104627,6,770.0008343699998,100.0,0.00073,680999,-0.6876168847084045,-396.1159973144531,0.002399533987045288,0.030118552967905998
685000,6850,104780,6,771.52927887,100.0,0.00073,681999,-3.1187543869018555,-396.4424133300781,0.0023316966835409403,0.04480891674757004
686000,6860,104933,6,771.11369901,100.0,0.00073,682999,-2.5405972003936768,-396.1902160644531,0.0021251761354506016,0.06326650083065033
687000,6870,105086,6,772.36906942,100.0,0.00073,683999,0.046216726303100586,-395.9309997558594,0.002177949994802475,0.0404006764292717
688000,6880,105252,6,771.6971725500002,100.0,0.00073,684999,-1.3188979625701904,-396.2132568359375,0.002523890696465969,0.07170763611793518
689000,6890,105420,6,772.04338751,100.0,0.00073,685999,0.08985292911529541,-396.4411926269531,0.0019721733406186104,0.017322653904557228
690000,6900,105584,6,771.3418439500002,100.0,0.00073,686999,-0.10400736331939697,-396.25372314453125,0.0023987058084458113,0.08066666126251221
691000,6910,105748,6,772.36160961,100.0,0.00073,687999,-3.98129940032959,-396.271728515625,0.0022765982430428267,0.04812825471162796
692000,6920,105915,6,772.10773234,100.0,0.00073,688999,1.0241425037384033,-395.5953369140625,0.0023503059055656195,0.1097107008099556
693000,6930,106102,6,771.3126927800002,100.0,0.00073,689999,2.1936516761779785,-396.2401428222656,0.0024945519398897886,0.1338394731283188
694000,6940,106298,6,772.19888198,100.0,0.00073,690999,0.7857019901275635,-396.06793212890625,0.002274617785587907,0.020767420530319214
695000,6950,106499,6,773.16381175,100.0,0.00073,691999,2.3551554679870605,-395.8282775878906,0.0029278455767780542,0.029597869142889977
696000,6960,106704,6,772.35053414,100.0,0.00073,692999,0.2892475128173828,-396.26129150390625,0.0022143723908811808,0.07077109813690186
697000,6970,106902,6,770.6850174399999,100.0,0.00073,693999,-0.16935768723487854,-396.2679748535156,0.0029089227318763733,0.05276460945606232
698000,6980,107097,6,769.8063245400001,100.0,0.00073,694999,-1.6643691062927246,-396.4248046875,0.002386723645031452,0.05579211562871933
699000,6990,107299,6,769.8052842199999,100.0,0.00073,695999,0.69914710521698,-396.2624206542969,0.0031223648693412542,0.0702933818101883
700000,7000,107498,6,770.2773892199999,100.0,0.00073,696999,6.49724006652832,-395.536865234375,0.002140404423698783,0.054075516760349274
701000,7010,107694,6,770.36331814,100.0,0.00073,697999,1.4330016374588013,-395.98651123046875,0.0022918162867426872,0.11017307639122009
702000,7020,107885,6,771.74734622,100.0,0.00073,698999,3.5514512062072754,-395.6686096191406,0.002246978459879756,0.2542893886566162
703000,7030,108087,6,772.9771847400001,100.0,0.00073,699999,-1.461702823638916,-396.333984375,0.002148156752809882,0.03344615921378136
704000,7040,108287,6,771.88652139,100.0,0.00073,700999,-2.9750213623046875,-395.79132080078125,0.0023281879257410765,0.2779752314090729
705000,7050,108481,6,770.7235893300001,100.0,0.00073,701999,-2.244791030883789,-396.2651062011719,0.0021892180666327477,0.03544333577156067
706000,7060,108682,6,771.4427536900001,100.0,0.00073,702999,4.407182216644287,-395.9689636230469,0.001954726641997695,0.10435929149389267
707000,7070,108871,6,772.2078416400001,100.0,0.00073,703999,-2.399916410446167,-396.4503479003906,0.0021911344956606627,0.06854692101478577
708000,7080,109053,6,772.58208094,100.0,0.00073,704999,1.4578181505203247,-395.9237365722656,0.0021238266490399837,0.03821473568677902
