time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/critic_loss
7,768.0349407399999,186243,1332990,13560,100.0,0.004936761688441038,1329989,31.594451904296875,-396.38385009765625,0.00073,2.8081421852111816
7,763.9215562999999,186386,1333990,13570,100.0,0.005807293578982353,1330989,8.972498893737793,-396.9339904785156,0.00073,0.42936602234840393
7,770.1842440400001,186528,1334990,13580,100.0,0.005275726318359375,1331989,-26.29570770263672,-396.9955139160156,0.00073,0.31369924545288086
7,769.2703311099999,186671,1335990,13590,100.0,0.004855235107243061,1332989,-2.915005683898926,-396.9861755371094,0.00073,0.31885266304016113
7,767.4174543899999,186813,1336990,13600,100.0,0.006051650270819664,1333989,-3.2181129455566406,-396.65325927734375,0.00073,0.3478499948978424
7,757.9559758900001,186955,1337990,13610,100.0,0.005143750458955765,1334989,-18.744304656982422,-396.321044921875,0.00073,0.42118048667907715
7,757.8943985200001,187097,1338990,13620,100.0,0.004809693433344364,1335989,-9.047985076904297,-397.9070739746094,0.00073,0.2585734724998474
7,757.8418810700001,187240,1339990,13630,100.0,0.005525827407836914,1336989,1.273045539855957,-395.94378662109375,0.00073,0.48023688793182373
7,757.3834459999998,187382,1340990,13640,100.0,0.0060475715436041355,1337989,4.339040756225586,-397.07745361328125,0.00073,0.47732698917388916
7,755.4289372500002,187523,1341990,13650,100.0,0.005843287333846092,1338989,-4.519929885864258,-397.1380920410156,0.00073,0.5539795160293579
7,755.3609769800001,187665,1342990,13660,100.0,0.005801810417324305,1339989,2.0138745307922363,-397.44500732421875,0.00073,0.5094931721687317
7,759.54665847,187807,1343990,13670,100.0,0.0054392339661717415,1340989,-16.727813720703125,-398.1358642578125,0.00073,0.424299955368042
7,759.6922670200001,187948,1344990,13680,100.0,0.005253660026937723,1341989,-10.110295295715332,-397.9559326171875,0.00073,0.5050449967384338
7,760.5534607799999,188090,1345990,13690,100.0,0.004827539436519146,1342989,9.75583267211914,-396.83331298828125,0.00073,0.43397876620292664
7,761.7924241599998,188232,1346990,13700,100.0,0.005656310357153416,1343989,-8.931824684143066,-397.1070251464844,0.00073,0.23374901711940765
7,771.0381263399998,188373,1347990,13710,100.0,0.006806701421737671,1344989,-6.625673770904541,-397.1753845214844,0.00073,0.4451361298561096
7,770.98711597,188515,1348990,13720,100.0,0.006288488395512104,1345989,-11.6221923828125,-396.8414611816406,0.00073,0.4034225344657898
7,768.51447906,188658,1349990,13730,100.0,0.005679260939359665,1346989,37.26105499267578,-396.25,0.00073,0.3370037078857422
7,768.83413382,188801,1350990,13740,100.0,0.005026383325457573,1347989,-8.96197509765625,-398.68658447265625,0.00073,0.24433791637420654
7,771.2777597900001,188944,1351990,13750,100.0,0.00525823887437582,1348989,10.692987442016602,-397.794677734375,0.00073,0.7625693082809448
7,767.9740800499999,189086,1352990,13760,100.0,0.005393661558628082,1349989,0.8311145901679993,-398.20172119140625,0.00073,0.513791561126709
7,766.5236925100002,189229,1353990,13770,100.0,0.0054193357937037945,1350989,6.0562968254089355,-398.38592529296875,0.00073,0.2793291211128235
7,765.88772628,189371,1354990,13780,100.0,0.005337540991604328,1351989,-21.371597290039062,-398.4866943359375,0.00073,0.23614917695522308
7,765.8830566000001,189512,1355990,13790,100.0,0.004317174199968576,1352989,-4.758157730102539,-398.03076171875,0.00073,0.3623640537261963
7,766.39268958,189654,1356990,13800,100.0,0.004866425413638353,1353989,-0.27873313426971436,-396.62762451171875,0.00073,0.42486029863357544
7,766.4965265700001,189796,1357990,13810,100.0,0.004548272583633661,1354989,-10.173089027404785,-397.1634826660156,0.00073,0.4675547480583191
7,766.4525502500001,189939,1358990,13820,100.0,0.0045888242311775684,1355989,7.6719512939453125,-397.56732177734375,0.00073,0.4547148048877716
7,768.89612515,190082,1359990,13830,100.0,0.004537867847830057,1356989,14.271626472473145,-397.45745849609375,0.00073,0.34861448407173157
7,768.9273950400001,190227,1360990,13840,100.0,0.0044386726804077625,1357989,12.05215835571289,-396.48760986328125,0.00073,0.4729028046131134
7,768.9686279,190367,1361990,13850,100.0,0.004358343314379454,1358989,-7.287662029266357,-396.8770446777344,0.00073,0.37096482515335083
7,764.5114752600001,190508,1362990,13860,100.0,0.005401629954576492,1359989,-5.131673336029053,-396.82171630859375,0.00073,0.4253678321838379
7,721.27321,190653,1363990,13870,100.0,0.006521154195070267,1360989,22.38854217529297,-396.1579284667969,0.00073,0.4909554421901703
7,690.76894221,190793,1364990,13880,100.0,0.008595254272222519,1361989,-19.868927001953125,-399.2020568847656,0.00073,0.6388928890228271
7,690.33386268,190935,1365990,13890,100.0,0.007009122986346483,1362989,11.735011100769043,-399.0146179199219,0.00073,0.7767828702926636
7,690.2515197699998,191075,1366990,13900,100.0,0.0056655933149158955,1363989,23.69495391845703,-398.10821533203125,0.00073,0.9786903858184814
7,690.2999550400001,191217,1367990,13910,100.0,0.005181708373129368,1364989,-17.02792739868164,-398.87017822265625,0.00073,0.3932564854621887
7,690.4051885600003,191359,1368990,13920,100.0,0.00481715053319931,1365989,-6.634975433349609,-397.90399169921875,0.00073,0.765656590461731
7,690.4107670200001,191499,1369990,13930,100.0,0.004491525702178478,1366989,-3.836106777191162,-396.3287658691406,0.00073,0.267001211643219
7,690.4477531299999,191639,1370990,13940,100.0,0.004696486983448267,1367989,-7.485625267028809,-397.365966796875,0.00073,0.37794116139411926
7,688.8619852699999,191781,1371990,13950,100.0,0.004795261658728123,1368989,22.91997528076172,-397.16497802734375,0.00073,0.3470202088356018
7,672.2593006300001,191921,1372990,13960,100.0,0.009373770095407963,1369989,-0.4186701774597168,-401.3584899902344,0.00073,0.498305082321167
7,716.62260478,192061,1373990,13970,100.0,0.006516970228403807,1370989,-16.12691307067871,-401.95379638671875,0.00073,0.5917104482650757
7,748.3028644999998,192204,1374990,13980,100.0,0.005865911021828651,1371989,7.86216926574707,-400.4312438964844,0.00073,0.31088554859161377
7,748.7195332800001,192347,1375990,13990,100.0,0.0048509263433516026,1372989,3.4416580200195312,-399.6777648925781,0.00073,0.4221644997596741
7,748.8468140700002,192489,1376990,14000,100.0,0.004752955865114927,1373989,-11.818493843078613,-399.1397705078125,0.00073,0.4251088500022888
7,748.7322965799999,192631,1377990,14010,100.0,0.00476359948515892,1374989,-6.120051860809326,-398.41217041015625,0.00073,0.44467419385910034
7,748.4517597800001,192775,1378990,14020,100.0,0.005087492987513542,1375989,35.97806167602539,-397.3758239746094,0.00073,0.49823206663131714
7,748.3113921900002,192918,1379990,14030,100.0,0.004687157925218344,1376989,19.78049087524414,-396.7625427246094,0.00073,0.24897617101669312
7,748.26858158,193060,1380990,14040,100.0,0.00456920824944973,1377989,21.54875373840332,-395.5344543457031,0.00073,0.7999085187911987
7,749.6544548300001,193204,1381990,14050,100.0,0.004443420562893152,1378989,-9.017138481140137,-396.7713623046875,0.00073,0.2844046354293823
7,773.96118153,193345,1382990,14060,100.0,0.0042988937348127365,1379989,7.0479607582092285,-396.50567626953125,0.00073,0.4214114546775818
7,774.26105372,193486,1383990,14070,100.0,0.004421131685376167,1380989,-10.820730209350586,-396.2500305175781,0.00073,0.31977415084838867
7,774.3250156299999,193629,1384990,14080,100.0,0.004521347116678953,1381989,-3.6132209300994873,-396.0177001953125,0.00073,0.33456820249557495
7,773.9842181299999,193772,1385990,14090,100.0,0.004683344159275293,1382989,2.685372829437256,-396.9273986816406,0.00073,0.3727850317955017
7,773.85589221,193913,1386990,14100,100.0,0.005524446722120047,1383989,6.1830244064331055,-397.4813232421875,0.00073,0.6952383518218994
7,750.4563710599998,194054,1387990,14110,100.0,0.0127178356051445,1384989,14.77772331237793,-407.3565368652344,0.00073,1.7666735649108887
7,738.7082595699998,194197,1388990,14120,100.0,0.014639632776379585,1385989,-11.073039054870605,-417.6947021484375,0.00073,0.9588435292243958
7,738.56328476,194341,1389990,14130,100.0,0.010684706270694733,1386989,-4.999955654144287,-417.7496643066406,0.00073,0.945236086845398
7,738.46221507,194484,1390990,14140,100.0,0.007108849007636309,1387989,-16.984291076660156,-413.2303161621094,0.00073,0.39519640803337097
7,738.5256070300003,194626,1391990,14150,100.0,0.006032608915120363,1388989,1.811683177947998,-408.26470947265625,0.00073,0.3936193287372589
7,738.60564961,194768,1392990,14160,100.0,0.0056901550851762295,1389989,-4.678807735443115,-404.2447509765625,0.00073,1.063720703125
7,738.6339665500001,194911,1393990,14170,100.0,0.0063390908762812614,1390989,-0.7697696685791016,-403.2313232421875,0.00073,1.3065800666809082
7,709.04786998,195053,1394990,14180,100.0,0.015166310593485832,1391989,86.46186828613281,-425.6324462890625,0.00073,3.227405071258545
7,694.7658609599999,195196,1395990,14190,100.0,0.017582744359970093,1392989,-35.309715270996094,-441.008544921875,0.00073,0.9453111886978149
7,694.8470338300001,195339,1396990,14200,100.0,0.01092900987714529,1393989,-27.76279067993164,-428.9712219238281,0.00073,0.5959186553955078
7,718.3711197,195483,1397990,14210,100.0,0.0074564493261277676,1394989,-22.37704849243164,-420.33453369140625,0.00073,0.35960161685943604
7,730.40515771,195626,1398990,14220,100.0,0.0057634939439594746,1395989,-5.650221824645996,-411.43487548828125,0.00073,0.757009744644165
7,730.7221026999998,195771,1399990,14230,100.0,0.0055130524560809135,1396989,14.266756057739258,-407.3377685546875,0.00073,0.7882993221282959
7,710.0642393500001,195914,1400990,14240,100.0,0.007922752760350704,1397989,46.61190414428711,-404.6515808105469,0.00073,1.0560871362686157
7,689.95978648,196055,1401990,14250,100.0,0.010879349894821644,1398989,-13.650291442871094,-410.497802734375,0.00073,1.0333737134933472
7,689.960662,196200,1402990,14260,100.0,0.007265066262334585,1399989,0.05282139778137207,-407.0485534667969,0.00073,0.8589832782745361
7,689.9691208200001,196343,1403990,14270,100.0,0.005761372856795788,1400989,-7.190776824951172,-403.9018249511719,0.00073,0.5092096328735352
7,719.57258765,196486,1404990,14280,100.0,0.005154386628419161,1401989,5.170536041259766,-401.3359680175781,0.00073,0.4212961792945862
7,734.3339461,196630,1405990,14290,100.0,0.005957126617431641,1402989,31.919559478759766,-401.29815673828125,0.00073,0.7952969074249268
7,719.20501408,196773,1406990,14300,100.0,0.008788572624325752,1403989,11.45346736907959,-401.37109375,0.00073,2.5355753898620605
7,673.5200966000002,196917,1407990,14310,100.0,0.022966299206018448,1404989,50.32046127319336,-432.8973693847656,0.00073,4.680545806884766
7,659.9234319599999,197053,1408953,14320,99.63,0.021070457994937897,1405952,-23.869192123413086,-437.6842041015625,0.00073,1.5937906503677368
7,659.25567507,197197,1409953,14330,99.63,0.013026975095272064,1406952,-26.560546875,-428.3609619140625,0.00073,1.1081353425979614
7,679.2196829799999,197339,1410953,14340,99.63,0.008892597630620003,1407952,-22.180797576904297,-421.344482421875,0.00073,0.5488743185997009
7,699.20723577,197480,1411953,14350,99.63,0.0071144406683743,1408952,-6.186327934265137,-412.23187255859375,0.00073,0.9415062665939331
7,699.34224391,197623,1412953,14360,99.63,0.006534903775900602,1409952,-12.047234535217285,-409.138427734375,0.00073,0.4117831587791443
7,699.41598156,197767,1413953,14370,99.63,0.006260985508561134,1410952,13.227433204650879,-404.9791259765625,0.00073,0.5554623603820801
7,699.4602165599999,197911,1414953,14380,99.63,0.007516669109463692,1411952,-23.42140007019043,-402.5595703125,0.00073,1.1528019905090332
7,699.3175430699999,198057,1415953,14390,99.63,0.008420643396675587,1412952,-15.87321949005127,-403.3701171875,0.00073,0.6820523738861084
7,713.4959915100001,198199,1416953,14400,99.63,0.00966302864253521,1413952,7.029733657836914,-404.68634033203125,0.00073,0.7414295673370361
7,759.09341091,198339,1417953,14410,99.63,0.008048363029956818,1414952,-14.88807487487793,-405.13299560546875,0.00073,1.0106372833251953
7,772.5582882900001,198482,1418953,14420,100.0,0.007150494959205389,1415952,25.238597869873047,-402.3310852050781,0.00073,0.898021936416626
7,773.12888964,198625,1419953,14430,100.0,0.006696844939142466,1416952,8.67071533203125,-403.3748779296875,0.00073,0.4676017761230469
7,773.93944772,198767,1420953,14440,100.0,0.006173424888402224,1417952,2.798862934112549,-401.46124267578125,0.00073,0.9726495742797852
7,774.20733662,198911,1421953,14450,100.0,0.005829869769513607,1418952,-4.650611877441406,-399.94091796875,0.00073,0.5463852882385254
7,774.17885815,199053,1422953,14460,100.0,0.005702201277017593,1419952,1.8742551803588867,-399.4398193359375,0.00073,1.645118236541748
7,774.1483509999998,199195,1423953,14470,100.0,0.005451297387480736,1420952,-3.846141815185547,-397.8603210449219,0.00073,0.6316578388214111
7,772.6638333899999,199335,1424953,14480,100.0,0.006463881116360426,1421952,-14.676155090332031,-397.55157470703125,0.00073,0.9740316867828369
7,770.98926104,199478,1425953,14490,100.0,0.0060258470475673676,1422952,15.901641845703125,-397.99810791015625,0.00073,2.4970006942749023
7,771.3567393400001,199619,1426953,14500,100.0,0.007803419139236212,1423952,9.239707946777344,-398.7104187011719,0.00073,0.8697583079338074
7,771.4311944799999,199761,1427953,14510,100.0,0.007439995184540749,1424952,10.15615177154541,-398.68017578125,0.00073,0.788581371307373
7,769.4358693700001,199904,1428953,14520,100.0,0.006373522337526083,1425952,-2.1442737579345703,-399.3343505859375,0.00073,0.4415408968925476
7,769.2943003299998,200048,1429953,14530,100.0,0.0067746639251708984,1426952,16.722110748291016,-398.93853759765625,0.00073,0.8337833285331726
7,769.1594753800001,200191,1430953,14540,100.0,0.00801855232566595,1427952,1.6210579872131348,-401.4796142578125,0.00073,0.8137304782867432
7,740.69524764,200331,1431930,14550,99.77,0.01892150565981865,1428929,14.183926582336426,-413.54815673828125,0.00073,1.9817687273025513
7,704.0126476099999,200477,1432930,14560,99.77,0.016602614894509315,1429929,-14.009194374084473,-421.5474853515625,0.00073,2.1196091175079346
7,700.4567837600001,200619,1433930,14570,99.77,0.01331768836826086,1430929,-2.0250558853149414,-417.6910095214844,0.00073,2.5158979892730713
7,641.39169602,200758,1434897,14580,99.44,0.03807046636939049,1431896,-3.3268074989318848,-484.03619384765625,0.00073,9.230415344238281
7,605.99415742,200900,1435897,14590,99.44,0.026097213849425316,1432896,-33.764869689941406,-474.2354431152344,0.00073,2.312100887298584
7,592.4794854500001,201043,1436897,14600,99.44,0.01657622493803501,1433896,-14.174263000488281,-457.58978271484375,0.00073,1.7257506847381592
7,563.33992249,201186,1437897,14610,99.44,0.016608592122793198,1434896,0.3170909285545349,-441.5497741699219,0.00073,1.697389841079712
7,544.51738427,201329,1438897,14620,99.44,0.01061272993683815,1435896,-9.927934646606445,-428.35711669921875,0.00073,1.1673238277435303
7,544.63473084,201473,1439897,14630,99.44,0.008925797417759895,1436896,3.831812858581543,-420.9647216796875,0.00073,1.224654197692871
7,544.3585153,201616,1440897,14640,99.44,0.008062925189733505,1437896,-3.0938854217529297,-414.1283264160156,0.00073,0.8109259605407715
7,566.8609091,201760,1441897,14650,99.67,0.013361494988203049,1438896,28.532838821411133,-411.73760986328125,0.00073,3.694133758544922
7,570.71417932,201903,1442897,14660,99.67,0.017566578462719917,1439896,7.840867519378662,-420.223388671875,0.00073,3.114804267883301
7,517.85303504,202047,1443897,14670,99.67,0.038845039904117584,1440896,21.970291137695312,-451.2221984863281,0.00073,6.698829650878906
7,541.27846847,202189,1444897,14680,100.0,0.027314528822898865,1441896,-7.877660751342773,-462.9207458496094,0.00073,6.947593688964844
7,574.59778567,202332,1445897,14690,100.0,0.015895528718829155,1442896,5.967459678649902,-445.5456848144531,0.00073,2.9433162212371826
7,561.25035253,202477,1446897,14700,100.0,0.038896020501852036,1443896,56.47532272338867,-477.9010009765625,0.00073,8.167068481445312
7,554.00625328,202624,1447897,14710,100.0,0.028477676212787628,1444896,-42.89404296875,-484.17431640625,0.00073,3.059542417526245
7,574.79152914,202770,1448897,14720,100.0,0.01610691472887993,1445896,-28.83047866821289,-461.78369140625,0.00073,3.11000919342041
7,574.84482351,202915,1449897,14730,100.0,0.011488286778330803,1446896,-14.955860137939453,-441.8775939941406,0.00073,1.5766117572784424
7,539.97061117,203061,1450897,14740,100.0,0.035127170383930206,1447896,117.13478088378906,-558.2901611328125,0.00073,26.09841537475586
7,477.37284525,203207,1451897,14750,100.0,0.04356086254119873,1448896,-17.378429412841797,-574.3292236328125,0.00073,10.585546493530273
