rollout/ep_len_mean,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/episodes,time/time_elapsed,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef
14.55,7,339054,-3.04287972,20540,47687,0.007084690034389496,2.2387349605560303,0.00073,336053,3.7103123664855957,0.0003594577428884804
14.57,7,339201,-3.0478403700000003,20550,47707,0.010124865919351578,2.3480799198150635,0.00073,336200,-1.4611504077911377,0.0003638742782641202
14.59,7,339349,-3.055352570000001,20560,47728,0.008841067552566528,2.224968671798706,0.00073,336348,-8.544384002685547,0.00036070719943381846
14.63,7,339497,-3.0706313499999998,20570,47749,0.008414540439844131,2.2326455116271973,0.00073,336496,-11.920367240905762,0.000370939786080271
14.65,7,339644,-3.0780470600000007,20580,47769,0.007239110302180052,2.2441835403442383,0.00073,336643,27.307987213134766,0.0003692866594064981
14.66,7,339790,-3.08356667,20590,47789,0.006047750357538462,2.294687032699585,0.00073,336789,-12.86789321899414,0.00036654112045653164
14.59,7,339929,-3.077724,20600,47809,0.007620386779308319,2.2794809341430664,0.00073,336928,1.094747543334961,0.000361532875103876
14.58,7,340073,-3.091079599999999,20610,47829,0.00845068134367466,2.2854833602905273,0.00073,337072,21.203794479370117,0.00035693435347639024
14.6,7,340220,-3.1052450100000004,20620,47849,0.007207394577562809,2.2704055309295654,0.00073,337219,6.257123947143555,0.00036511942744255066
14.57,7,340363,-3.1014293999999993,20630,47869,0.009230466559529305,2.2428269386291504,0.00073,337362,24.997257232666016,0.000361253711162135
14.53,7,340507,-3.09095747,20640,47889,0.005949750542640686,2.185744524002075,0.00073,337506,-7.020517349243164,0.00037800060817971826
14.47,7,340648,-3.0859725699999996,20650,47909,0.005912015680223703,2.2454047203063965,0.00073,337647,-13.19589614868164,0.0003786047163885087
14.4,7,340789,-3.0685586799999998,20660,47929,0.00607159873470664,2.3077352046966553,0.00073,337788,13.676578521728516,0.0003737022343557328
14.36,7,340933,-3.05557182,20670,47950,0.007446993608027697,2.3229308128356934,0.00073,337932,14.269317626953125,0.00036754694883711636
14.29,7,341073,-3.0328315,20680,47971,0.007664887234568596,2.2327373027801514,0.00073,338072,-7.39057731628418,0.0003746353613678366
14.28,7,341218,-3.037926,20690,47994,0.005570600740611553,2.242776870727539,0.00073,338217,-20.08641815185547,0.00038608675822615623
14.33,7,341362,-3.038667039999999,20700,48017,0.006381555460393429,2.319898843765259,0.00073,338361,18.33047103881836,0.0003729368036147207
14.34,7,341507,-3.0457429499999993,20710,48040,0.007050934247672558,2.3208603858947754,0.00073,338506,-2.0748252868652344,0.00037190591683611274
14.3,7,341650,-3.0276917500000002,20720,48062,0.008714715018868446,2.250155448913574,0.00073,338649,-18.565210342407227,0.00036291274591349065
14.3,7,341793,-3.0260413799999997,20730,48084,0.007033957168459892,2.2065653800964355,0.00073,338792,-9.92184066772461,0.00036645392538048327
14.31,7,341938,-3.0358522300000006,20740,48107,0.005396028980612755,2.2900357246398926,0.00073,338937,-1.814192295074463,0.0003750405739992857
14.35,7,342083,-3.02802801,20750,48130,0.007681532297283411,2.302603006362915,0.00073,339082,21.137441635131836,0.00036750471917912364
14.41,7,342230,-3.05456355,20760,48155,0.006539073772728443,2.2257440090179443,0.00073,339229,1.858654499053955,0.0003693282196763903
14.41,7,342374,-3.06317227,20770,48177,0.005215562414377928,2.2231922149658203,0.00073,339373,2.3736369609832764,0.00036659897887147963
14.42,7,342515,-3.0745398999999995,20780,48198,0.008175784721970558,2.2535581588745117,0.00073,339514,-14.443693161010742,0.00036744007957167923
14.49,7,342667,-3.07779484,20790,48221,0.007116670720279217,2.2310149669647217,0.00073,339666,12.731864929199219,0.0003607288817875087
14.55,7,342817,-3.09136802,20800,48243,0.006265966221690178,2.2031819820404053,0.00073,339816,-41.2624626159668,0.00036187353543937206
14.58,7,342965,-3.08663201,20810,48268,0.008164767175912857,2.2405712604522705,0.00073,339964,1.2194154262542725,0.0003676851047202945
14.92,7,343142,-3.2348712800000006,20820,48294,0.00636375742033124,2.121426582336426,0.00073,340141,9.944528579711914,0.00042408169247210026
15.62,7,343355,-3.51904876,20830,48325,0.008211899548768997,2.184556245803833,0.00073,340354,6.639095306396484,0.0004909193376079202
16.31,7,343569,-3.8080566900000004,20840,48356,0.006903814151883125,2.271376132965088,0.00073,340568,-4.218609809875488,0.00045355616020970047
17.35,7,343818,-4.209902349999999,20850,48393,0.007192584685981274,2.1724491119384766,0.00073,340817,-43.21543884277344,0.0003948812372982502
17.61,7,343991,-4.26358162,20860,48418,0.005397100932896137,2.217637777328491,0.00073,340990,-8.553157806396484,0.0003769102622754872
17.63,7,344137,-4.26361395,20870,48439,0.005500885657966137,2.241950273513794,0.00073,341136,0.8492892980575562,0.0003694561019074172
17.63,7,344278,-4.25820547,20880,48460,0.006680820137262344,2.2420706748962402,0.00073,341277,-30.255603790283203,0.00037389903445728123
17.56,7,344423,-4.25520209,20890,48480,0.006659233942627907,2.258068084716797,0.00073,341422,-3.410708427429199,0.00037119121407158673
17.55,7,344572,-4.26248821,20900,48502,0.00622208695858717,2.251417875289917,0.00073,341571,14.021468162536621,0.0003620145143941045
17.55,7,344720,-4.27865791,20910,48523,0.006732970476150513,2.171877861022949,0.00073,341719,1.8125452995300293,0.00035884242970496416
17.21,7,344863,-4.130820109999999,20920,48544,0.007293828763067722,2.2031311988830566,0.00073,341862,26.589115142822266,0.0003679437795653939
16.86,7,345041,-4.0091129,20930,48570,0.010346217080950737,2.2548186779022217,0.00073,342040,20.095699310302734,0.0004442594072315842
16.3,7,345199,-3.7890843700000003,20940,48592,0.00541421864181757,2.1964800357818604,0.00073,342198,-11.572122573852539,0.000440755276940763
15.73,7,345391,-3.5816209099999994,20950,48621,0.007525426801294088,2.1417627334594727,0.00073,342390,-16.507192611694336,0.00040944915963336825
15.46,7,345537,-3.50434971,20960,48642,0.005746374372392893,2.2646989822387695,0.00073,342536,-6.044413089752197,0.00038676944677717984
15.49,7,345686,-3.5104228900000005,20970,48663,0.010908834636211395,2.3315582275390625,0.00073,342685,6.7358903884887695,0.00037760951090604067
15.58,7,345836,-3.5329533800000004,20980,48684,0.006741580553352833,2.2354211807250977,0.00073,342835,3.626880168914795,0.0003741221153177321
15.6,7,345983,-3.52217492,20990,48705,0.008895077742636204,2.2108139991760254,0.00073,342982,1.9142284393310547,0.00036809153971262276
15.54,7,346126,-3.48945582,21000,48725,0.006550252437591553,2.3376646041870117,0.00073,343125,23.58442497253418,0.00036026700399816036
15.5,7,346270,-3.4652541999999995,21010,48745,0.009039627388119698,2.2202324867248535,0.00073,343269,8.678933143615723,0.00035429600393399596
15.52,7,346415,-3.4769406499999995,21020,48766,0.007038756273686886,2.314056634902954,0.00073,343414,25.880836486816406,0.00035232925438322127
15.18,7,346559,-3.2986481,21030,48786,0.005548520013689995,2.2574076652526855,0.00073,343558,-6.24473762512207,0.00035358243621885777
15.02,7,346701,-3.20466386,21040,48806,0.005917436443269253,2.1567599773406982,0.00073,343700,0.12047576904296875,0.0003603530640248209
14.56,7,346847,-3.0156454099999994,21050,48827,0.0075167091563344,2.2339119911193848,0.00073,343846,-5.1222991943359375,0.0003651297010947019
14.54,7,346991,-3.0307032599999997,21060,48846,0.006041250191628933,2.196125030517578,0.00073,343990,20.14890480041504,0.00035888314596377313
14.5,7,347136,-3.0148401299999996,21070,48867,0.007130084093660116,2.2572665214538574,0.00073,344135,20.014751434326172,0.0003573333378881216
14.44,7,347280,-2.98323543,21080,48888,0.004999030381441116,2.1992602348327637,0.00073,344279,-5.205438613891602,0.00035385112278163433
14.72,7,347455,-3.1578192299999994,21090,48912,0.006330156698822975,2.2251617908477783,0.00073,344454,9.033035278320312,0.00037983577931299806
16.12,7,347738,-4.03103092,21100,48952,0.01007192675024271,2.229457139968872,0.00073,344737,-20.883705139160156,0.0004168554150965065
17.14,7,347984,-4.56734265,21110,48987,0.008014856837689877,2.243633508682251,0.00073,344983,-11.038482666015625,0.0003858156851492822
17.31,7,348146,-4.58923784,21120,49011,0.0061718495562672615,2.296196460723877,0.00073,345145,29.725744247436523,0.0003600461350288242
17.29,7,348288,-4.58152835,21130,49031,0.005601845681667328,2.2736613750457764,0.00073,345287,16.391254425048828,0.0003479055012576282
17.34,7,348435,-4.58743418,21140,49052,0.007887810468673706,2.2183966636657715,0.00073,345434,3.173234462738037,0.0003448014613240957
17.33,7,348580,-4.59551133,21150,49072,0.010500909760594368,2.1923859119415283,0.00073,345579,-7.614095687866211,0.00035294267581775784
17.35,7,348726,-4.58219675,21160,49093,0.012255653738975525,2.2335336208343506,0.00073,345725,26.57344627380371,0.0003445642942097038
17.38,7,348874,-4.58582707,21170,49113,0.00638838205486536,2.2050154209136963,0.00073,345873,-3.952585220336914,0.00034383899765089154
17.4,7,349020,-4.602864589999999,21180,49134,0.007697132881730795,2.1905977725982666,0.00073,346019,3.5883851051330566,0.0003462594177108258
17.07,7,349162,-4.446055049999999,21190,49154,0.007923655211925507,2.208681344985962,0.00073,346161,2.7364416122436523,0.000341275503160432
15.7,7,349308,-3.5835463400000003,21200,49174,0.006640777923166752,2.3058977127075195,0.00073,346307,4.582480430603027,0.0003384735609870404
14.67,7,349451,-3.0286255,21210,49194,0.00702861649915576,2.209545373916626,0.00073,346450,4.870579242706299,0.0003484296321403235
14.51,7,349597,-2.9906124,21220,49214,0.00873267836868763,2.1966278553009033,0.00073,346596,-13.15755844116211,0.00036228165845386684
14.54,7,349742,-2.9984255800000006,21230,49235,0.004838664084672928,2.2404136657714844,0.00073,346741,6.617687225341797,0.0003459193103481084
14.5,7,349885,-2.9951914499999996,21240,49255,0.007050806190818548,2.128100872039795,0.00073,346884,-7.8786187171936035,0.0003446352784521878
14.5,7,350030,-2.9921012,21250,49275,0.008100445382297039,2.1992745399475098,0.00073,347029,-0.6337966918945312,0.0003560634795576334
14.47,7,350173,-2.99371857,21260,49294,0.004863484762609005,2.1441283226013184,0.00073,347172,-24.390958786010742,0.00034683928242884576
14.47,7,350321,-3.00075497,21270,49315,0.00680581945925951,2.193917751312256,0.00073,347320,13.699336051940918,0.0003454997786320746
14.45,7,350465,-2.9908821899999998,21280,49336,0.005472863558679819,2.201084852218628,0.00073,347464,-2.791675329208374,0.0003489062946755439
14.51,7,350613,-2.980314730000001,21290,49356,0.006880247034132481,2.22422194480896,0.00073,347612,-0.6297092437744141,0.000348583678714931
14.48,7,350756,-2.9763690499999997,21300,49376,0.007743198890239,2.2439656257629395,0.00073,347755,-16.97608184814453,0.0003438637650106102
14.52,7,350903,-2.9843710399999996,21310,49397,0.0065574138425290585,2.1564438343048096,0.00073,347902,8.492718696594238,0.00033471101778559387
14.5,7,351047,-2.9797284800000003,21320,49417,0.005865240003913641,2.098637342453003,0.00073,348046,-20.94890022277832,0.00034315662924200296
14.47,7,351189,-2.9766067100000004,21330,49437,0.006068048067390919,2.269108295440674,0.00073,348188,-6.908963203430176,0.00034367459011264145
14.48,7,351333,-2.97682526,21340,49456,0.008614694699645042,2.216240406036377,0.00073,348332,8.551576614379883,0.0003471533127594739
14.5,7,351480,-2.9786898600000002,21350,49477,0.0060631390661001205,2.146214723587036,0.00073,348479,15.973230361938477,0.0003566915402188897
14.5,7,351623,-2.9887401100000006,21360,49497,0.0048481496050953865,2.1687488555908203,0.00073,348622,-20.84653091430664,0.0003571185516193509
14.45,7,351766,-2.9676514800000007,21370,49517,0.0060004256665706635,2.168797492980957,0.00073,348765,-10.98884391784668,0.0003507729561533779
14.5,7,351915,-2.9836399099999995,21380,49538,0.005530734080821276,2.1648244857788086,0.00073,348914,-2.671126365661621,0.00034307516762055457
14.52,7,352065,-2.9781178100000005,21390,49559,0.005698082037270069,2.176234245300293,0.00073,349064,-19.673667907714844,0.00033752957824617624
14.53,7,352209,-2.97621001,21400,49579,0.004970695823431015,2.1387100219726562,0.00073,349208,-26.469158172607422,0.0003327529993839562
14.56,7,352359,-2.9841084900000006,21410,49600,0.005691410042345524,2.2064154148101807,0.00073,349358,21.999204635620117,0.0003326879523228854
14.56,7,352503,-2.990692679999999,21420,49620,0.007503990549594164,2.2226996421813965,0.00073,349502,15.033048629760742,0.00034065215731970966
14.59,7,352648,-2.9950878600000004,21430,49640,0.007348334416747093,2.136490821838379,0.00073,349647,-16.534914016723633,0.00035219505662098527
14.59,7,352792,-3.0042995900000005,21440,49660,0.008442294783890247,2.214779853820801,0.00073,349791,10.631779670715332,0.0003487028880044818
14.55,7,352935,-3.00123019,21450,49681,0.006133992690593004,2.2065634727478027,0.00073,349934,-6.648383617401123,0.00035109760938212276
14.57,7,353080,-2.9958673000000005,21460,49701,0.00595757644623518,2.158736228942871,0.00073,350079,-12.666709899902344,0.0003439395222812891
14.57,7,353223,-3.0114957700000002,21470,49721,0.0042801471427083015,2.236409902572632,0.00073,350222,-22.50099754333496,0.00034036979195661843
14.52,7,353367,-2.98336304,21480,49741,0.005627820268273354,2.1720988750457764,0.00073,350366,15.490470886230469,0.00034753806539811194
14.46,7,353511,-2.9822038400000004,21490,49761,0.006742346100509167,2.17783260345459,0.00073,350510,3.1472084522247314,0.0003374768130015582
14.49,7,353658,-3.0102571600000005,21500,49781,0.005693168379366398,2.1661925315856934,0.00073,350657,-1.722240686416626,0.00033992683165706694
14.39,7,353798,-2.9967993700000006,21510,49802,0.007452052552253008,2.272498369216919,0.00073,350797,33.16002655029297,0.0003510800306685269
14.36,7,353939,-2.9889609199999994,21520,49821,0.01061111968010664,2.247025966644287,0.00073,350938,21.746849060058594,0.00034689088352024555
14.35,7,354083,-2.9955872499999994,21530,49842,0.006566902622580528,2.1839182376861572,0.00073,351082,17.753929138183594,0.0003577308962121606
14.39,7,354231,-3.0050397999999996,21540,49862,0.0038147764280438423,2.1719751358032227,0.00073,351230,-32.889671325683594,0.00034436784335412085
14.45,7,354380,-3.0128144499999996,21550,49883,0.005786865018308163,2.227416515350342,0.00073,351379,9.165943145751953,0.0003307907027192414
14.49,7,354529,-3.0499914100000005,21560,49903,0.004492010921239853,2.17228102684021,0.00073,351528,-5.661296844482422,0.00034443452022969723
14.5,7,354673,-3.0394911000000002,21570,49924,0.00512099452316761,2.0969510078430176,0.00073,351672,-24.92371940612793,0.0003486478526610881
14.51,7,354818,-3.066026399999999,21580,49944,0.007228213362395763,2.1568517684936523,0.00073,351817,-17.379653930664062,0.0003545138461049646
14.48,7,354959,-3.05609138,21590,49964,0.006900133099406958,2.219411849975586,0.00073,351958,5.777242660522461,0.00034322962164878845
14.45,7,355103,-3.04848267,21600,49984,0.005282513797283173,2.172461748123169,0.00073,352102,5.560460090637207,0.000344596803188324
14.47,7,355245,-3.0557426,21610,50004,0.006210932973772287,2.1219642162323,0.00073,352244,-17.152172088623047,0.00034571316791698337
14.52,7,355391,-3.07893227,21620,50025,0.006224183365702629,2.23970890045166,0.00073,352390,22.88294219970703,0.00034648089786060154
14.56,7,355539,-3.0683631099999995,21630,50046,0.007768173702061176,2.1429364681243896,0.00073,352538,20.70811653137207,0.00034630647860467434
14.8,7,355711,-3.4498110999999994,21640,50070,0.007947085425257683,2.088175058364868,0.00073,352710,68.53194427490234,0.00041371062980033457
15.25,7,355905,-3.94384984,21650,50097,0.009858742356300354,1.9914774894714355,0.00073,352904,16.77413558959961,0.0005743825458921492
15.86,7,356115,-4.24020025,21660,50127,0.010881459340453148,2.1059563159942627,0.00073,353114,22.594200134277344,0.0005774794844910502
16.77,7,356350,-4.5483401400000005,21670,50159,0.008400114253163338,2.2329487800598145,0.00073,353349,-37.87642288208008,0.00047612920752726495
17.44,7,356562,-4.71346372,21680,50189,0.005152665078639984,2.2467188835144043,0.00073,353561,-41.856536865234375,0.00040988653199747205
17.52,7,356711,-4.74521104,21690,50210,0.005718747153878212,2.142355442047119,0.00073,353710,-23.653587341308594,0.0003769010945688933
17.53,7,356856,-4.72298724,21700,50230,0.007224961183965206,2.251208782196045,0.00073,353855,10.667634010314941,0.0003576215822249651
17.59,7,357004,-4.74662887,21710,50250,0.005198028404265642,2.172976016998291,0.00073,354003,-18.501529693603516,0.0003399994457140565
17.58,7,357149,-4.725677019999999,21720,50271,0.008431857451796532,2.2819125652313232,0.00073,354148,32.580604553222656,0.0003309670719318092
17.57,7,357296,-4.748273510000001,21730,50291,0.0046888249926269054,2.220620632171631,0.00073,354295,17.226016998291016,0.00032853399170562625
