rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/fps,time/episodes,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/critic_loss,train/actor_loss,train/n_updates
295.70430588000005,51782,70.21,373414,7,5650,5.0443291664123535,0.00073,0.04965461790561676,67.85125732421875,-292.7345886230469,370413
288.83768266000004,51885,70.37,374143,7,5660,-4.622925281524658,0.00073,0.04906580597162247,55.51732635498047,-302.0011901855469,371142
273.89191807000003,51984,70.35,374826,7,5670,3.6057934761047363,0.00073,0.047792062163352966,54.95283889770508,-282.5768737792969,371825
277.67908847999996,52085,71.08,375530,7,5680,11.053799629211426,0.00073,0.048396192491054535,86.61839294433594,-278.7578430175781,372529
276.49890597,52183,70.85,376235,7,5690,-3.387054920196533,0.00073,0.04949958622455597,61.641571044921875,-265.38409423828125,373234
276.15904722,52288,71.19,376985,7,5700,-8.028695106506348,0.00073,0.04901127517223358,57.49982452392578,-292.61212158203125,373984
293.72810623,52390,70.96,377700,7,5710,-0.3254973888397217,0.00073,0.04934591054916382,77.05792236328125,-288.0514831542969,374699
293.32061663999997,52490,70.82,378404,7,5720,-8.789506912231445,0.00073,0.04772210493683815,71.64387512207031,-269.55181884765625,375403
266.46815471,52589,70.34,379106,7,5730,2.8954503536224365,0.00073,0.04930698126554489,79.856201171875,-282.0221252441406,376105
270.14651769,52697,71.1,379856,7,5740,-9.476318359375,0.00073,0.047679800540208817,63.57328796386719,-268.1532287597656,376855
278.83847151,52800,71.73,380587,7,5750,0.409013032913208,0.00073,0.04778075963258743,69.57855224609375,-282.1081848144531,377586
278.90601078000003,52905,71.82,381325,7,5760,-5.251734256744385,0.00073,0.04845982417464256,51.33245849609375,-284.4933776855469,378324
295.11514225999997,53005,72.09,382035,7,5770,-2.2210612297058105,0.00073,0.047023706138134,70.7222671508789,-281.5184631347656,379034
307.01052945,53106,72.16,382746,7,5780,-1.8916164636611938,0.00073,0.0493168830871582,77.79036712646484,-279.8436279296875,379745
318.86183197,53212,72.61,383496,7,5790,0.7304890155792236,0.00073,0.04620189592242241,66.89702606201172,-280.68194580078125,380495
303.02785793,53310,71.9,384175,7,5800,8.998714447021484,0.00073,0.05011914670467377,80.07861328125,-293.1156005859375,381174
287.35131287999997,53407,71.63,384863,7,5810,-13.255569458007812,0.00073,0.048637520521879196,65.20326232910156,-294.40997314453125,381862
293.02904213999994,53513,72.09,385613,7,5820,9.846250534057617,0.00073,0.04728817194700241,57.82896423339844,-271.274658203125,382612
300.36514918,53607,71.73,386279,7,5830,4.388948917388916,0.00073,0.0478784553706646,56.78812789916992,-265.84234619140625,383278
295.53893251,53702,70.96,386952,7,5840,1.8307013511657715,0.00073,0.048470303416252136,76.03166198730469,-301.3018798828125,383951
301.34792161,53806,71.15,387702,7,5850,5.382133483886719,0.00073,0.04857519641518593,66.29312133789062,-281.6448669433594,384701
299.08804937,53910,71.15,388440,7,5860,-10.615958213806152,0.00073,0.04986139386892319,51.67291259765625,-301.9681091308594,385439
295.83091254000004,54011,71.21,389156,7,5870,-10.380807876586914,0.00073,0.05034597963094711,62.880523681640625,-294.1797180175781,386155
302.45875577999993,54114,71.45,389891,7,5880,3.740285634994507,0.00073,0.04804547503590584,151.53970336914062,-266.1674499511719,386890
286.24740869999994,54205,70.44,390540,7,5890,-1.5741857290267944,0.00073,0.04808857664465904,83.99703216552734,-284.68365478515625,387539
304.36482129,54307,70.89,391264,7,5900,6.268220901489258,0.00073,0.047429412603378296,74.10293579101562,-298.8114318847656,388263
309.57456563999995,54399,70.55,391918,7,5910,3.2284295558929443,0.00073,0.047979287803173065,72.28372955322266,-299.4725646972656,388917
307.43429238,54503,70.43,392656,7,5920,8.131595611572266,0.00073,0.04710102826356888,66.48384857177734,-290.7452697753906,389655
307.38321204,54597,70.3,393309,7,5930,-11.464508056640625,0.00073,0.04780227318406105,53.745872497558594,-299.22515869140625,390308
299.4823214,54685,69.88,393940,7,5940,-6.373424530029297,0.00073,0.04776575043797493,70.57611083984375,-290.54656982421875,390939
280.64988335000004,54785,69.36,394638,7,5950,1.7909855842590332,0.00073,0.04708847403526306,62.36045455932617,-283.1197509765625,391637
271.36583991,54879,68.64,395304,7,5960,-2.985607862472534,0.00073,0.04795932024717331,62.1591911315918,-304.6404113769531,392303
266.75758831999997,54981,68.67,396023,7,5970,8.682706832885742,0.00073,0.04812927171587944,91.61973571777344,-292.3908386230469,393022
258.7265406199999,55085,68.57,396748,7,5980,-14.876708984375,0.00073,0.04697592556476593,57.39128494262695,-300.5520935058594,393747
253.19995880000005,55191,69.57,397497,7,5990,-3.0108633041381836,0.00073,0.05027160048484802,63.26588439941406,-318.6712341308594,394496
237.35504883000002,55290,69.35,398199,7,6000,4.54812479019165,0.00073,0.04951303079724312,65.05253601074219,-305.6759033203125,395198
237.07900016,55392,70.12,398930,7,6010,-6.038947105407715,0.00073,0.04891149327158928,72.05815887451172,-313.4440002441406,395929
219.93546328999997,55496,70.16,399672,7,6020,4.517799377441406,0.00073,0.04854459688067436,72.35647583007812,-310.4908142089844,396671
223.29677218999998,55598,70.91,400400,7,6030,1.4482358694076538,0.00073,0.048478949815034866,68.36007690429688,-305.6501159667969,397399
243.25622154,55706,72.1,401150,7,6040,1.4907594919204712,0.00073,0.04967978224158287,86.80001831054688,-297.3121337890625,398149
252.72741448999997,55806,72.21,401859,7,6050,-5.585951805114746,0.00073,0.05104120820760727,66.0665283203125,-310.6793518066406,398858
256.14163536999996,55897,72.08,402512,7,6060,6.835953712463379,0.00073,0.048742521554231644,91.63856506347656,-306.497802734375,399511
247.54443527000004,55998,72.16,403239,7,6070,-0.8988320827484131,0.00073,0.04943715035915375,74.69828796386719,-307.0748596191406,400238
238.00645766999995,56097,72.0,403948,7,6080,-4.7891740798950195,0.00073,0.0496889166533947,79.65705871582031,-290.1180419921875,400947
264.1722636,56203,72.01,404698,7,6090,3.5693507194519043,0.00073,0.05148155242204666,117.87197875976562,-292.5665283203125,401697
278.49261305,56304,72.23,405422,7,6100,-2.45428466796875,0.00073,0.0492277555167675,82.37445831298828,-307.9164123535156,402421
282.47632958,56408,72.42,406172,7,6110,2.580385208129883,0.00073,0.04968954250216484,72.74032592773438,-305.261474609375,403171
280.40123285000004,56511,72.42,406914,7,6120,12.136314392089844,0.00073,0.05154082179069519,81.86740112304688,-282.65008544921875,403913
260.74764942999997,56606,71.89,407589,7,6130,-5.4925994873046875,0.00073,0.048779502511024475,70.2789306640625,-302.1324768066406,404588
261.40586118,56710,71.89,408339,7,6140,6.194034099578857,0.00073,0.048115894198417664,85.34514617919922,-290.0243225097656,405338
267.26123343,56809,71.92,409051,7,6150,2.897458553314209,0.00073,0.04856035113334656,66.64073181152344,-312.52545166015625,406050
275.08149869,56912,72.89,409801,7,6160,11.632232666015625,0.00073,0.04801655933260918,77.69042205810547,-289.6678771972656,406800
273.5807025600001,57009,72.53,410492,7,6170,-6.879136085510254,0.00073,0.04848990589380264,95.85368347167969,-315.6103515625,407491
282.53186989,57110,72.56,411204,7,6180,0.4098036289215088,0.00073,0.04789581894874573,74.8668441772461,-311.94573974609375,408203
275.63595516000004,57216,72.56,411954,7,6190,18.64766502380371,0.00073,0.048175420612096786,82.19166564941406,-294.28485107421875,408953
286.1033151,57317,72.47,412669,7,6200,-13.628335952758789,0.00073,0.05070071294903755,54.25011444091797,-308.0895690917969,409668
284.73123816,57419,72.24,413396,7,6210,-2.126230239868164,0.00073,0.04926977679133415,91.12600708007812,-298.7354431152344,410395
300.30308863000005,57521,71.93,414107,7,6220,-2.527960777282715,0.00073,0.04715191572904587,58.08869552612305,-305.4454650878906,411106
320.96683506,57629,72.51,414840,7,6230,1.6825592517852783,0.00073,0.047422923147678375,66.85771179199219,-308.6596374511719,411839
304.98951434,57727,71.98,415537,7,6240,1.79579496383667,0.00073,0.04936730116605759,99.52034759521484,-312.78338623046875,412536
309.97618175,57834,72.36,416287,7,6250,0.7061053514480591,0.00073,0.04788345471024513,59.98214340209961,-322.6689147949219,413286
307.05993084000005,57940,72.36,417037,7,6260,6.1595869064331055,0.00073,0.04901791363954544,86.61589050292969,-310.31805419921875,414036
322.12736105,58047,72.95,417787,7,6270,7.969874382019043,0.00073,0.047367069870233536,71.04286193847656,-301.7037353515625,414786
324.25643504000004,58149,73.04,418508,7,6280,-6.824302673339844,0.00073,0.04654388502240181,80.4659423828125,-298.13775634765625,415507
309.38727652,58246,72.35,419189,7,6290,0.5065336227416992,0.00073,0.04658365994691849,69.16896057128906,-314.0462646484375,416188
307.14412333999996,58351,72.7,419939,7,6300,-10.951756477355957,0.00073,0.04903925955295563,66.64216613769531,-316.5132141113281,416938
309.94866416,58454,72.68,420664,7,6310,-8.866254806518555,0.00073,0.04765968397259712,55.790863037109375,-303.7431945800781,417663
309.23541783999997,58558,72.88,421395,7,6320,-4.164191246032715,0.00073,0.04812650755047798,67.58680725097656,-321.6561279296875,418394
280.51317888000005,58659,72.71,422111,7,6330,8.846551895141602,0.00073,0.07893871515989304,263.890380859375,-349.25860595703125,419110
233.48242745,58762,73.16,422853,7,6340,14.062889099121094,0.00073,0.09817954152822495,300.5025634765625,-395.31610107421875,419852
193.52167813,58863,72.85,423572,7,6350,-3.1208996772766113,0.00073,0.11065288633108139,379.4960021972656,-442.8876953125,420571
173.35914975,58967,72.71,424308,7,6360,3.329333782196045,0.00073,0.0943470299243927,312.95184326171875,-484.5411376953125,421307
147.89342982,59069,72.41,425028,7,6370,-0.28261321783065796,0.00073,0.08384773135185242,301.3633117675781,-492.83197021484375,422027
128.08729438,59169,72.33,425741,7,6380,-0.6025604009628296,0.00073,0.07749857008457184,218.80389404296875,-454.45770263671875,422740
117.78117921,59270,72.79,426468,7,6390,3.3212594985961914,0.00073,0.0679452195763588,166.5189208984375,-463.4970703125,423467
96.57878777999998,59373,72.63,427202,7,6400,-2.90671968460083,0.00073,0.06328312307596207,159.63685607910156,-457.437744140625,424201
95.91804911000001,59476,72.76,427940,7,6410,2.3226711750030518,0.00073,0.057358626276254654,124.15792083740234,-453.6070556640625,424939
80.33928374,59576,72.56,428651,7,6420,-6.434311866760254,0.00073,0.05501491203904152,97.55802154541016,-404.95611572265625,425650
97.55973973999998,59681,72.87,429398,7,6430,6.732144355773926,0.00073,0.05397825688123703,129.35977172851562,-407.8202819824219,426397
158.36906912999999,59786,72.95,430148,7,6440,-2.2356040477752686,0.00073,0.053008776158094406,130.5227813720703,-386.11083984375,427147
182.86146305999998,59888,72.99,430871,7,6450,2.8242785930633545,0.00073,0.05230667069554329,123.01499938964844,-396.5252380371094,427870
189.10347125999994,59975,71.88,431496,7,6460,3.8486175537109375,0.00073,0.053834374994039536,111.49153900146484,-368.08892822265625,428495
188.54581860000002,60061,70.78,432106,7,6470,-9.167107582092285,0.00073,0.05244813114404678,92.40900421142578,-359.9861755371094,429105
206.96031868000003,60156,70.48,432789,7,6480,-2.261951446533203,0.00073,0.05149735137820244,78.85252380371094,-368.6474609375,429788
236.38149219,60262,70.71,433539,7,6490,5.8736252784729,0.00073,0.05231465399265289,81.32716369628906,-366.8498229980469,430538
244.72374786000003,60367,70.71,434273,7,6500,9.243103981018066,0.00073,0.04928984493017197,86.57952880859375,-344.28399658203125,431272
235.78737400000003,60463,70.12,434952,7,6510,-2.707960605621338,0.00073,0.04948513209819794,89.5462646484375,-349.86346435546875,431951
248.66677283,60564,70.22,435673,7,6520,8.404862403869629,0.00073,0.04950329288840294,86.54948425292969,-329.5951843261719,432672
263.53459841000006,60669,70.25,436423,7,6530,7.795407295227051,0.00073,0.04845151677727699,73.59613037109375,-338.3006896972656,433422
259.49260258000004,60770,70.01,437149,7,6540,1.6187613010406494,0.00073,0.048937950283288956,65.87346649169922,-345.202880859375,434148
249.54326033,60860,69.12,437783,7,6550,-4.08667516708374,0.00073,0.04759806767106056,123.38468933105469,-328.7542419433594,434782
260.6964969200001,60965,70.37,438533,7,6560,6.530665874481201,0.00073,0.046780023723840714,117.67717742919922,-341.47509765625,435532
272.69197407,61065,71.39,439245,7,6570,0.6176660060882568,0.00073,0.04667704924941063,77.14497375488281,-325.05511474609375,436244
262.73051592,61157,71.09,439898,7,6580,6.529951095581055,0.00073,0.04647260531783104,60.419456481933594,-318.4542236328125,436897
248.02573421,61259,70.73,440612,7,6590,-1.9532873630523682,0.00073,0.04863450676202774,55.49355697631836,-349.34527587890625,437611
253.27987566999997,61356,70.34,441307,7,6600,-0.624352216720581,0.00073,0.04602830111980438,72.10633850097656,-303.47509765625,438306
263.7682587,61461,71.05,442057,7,6610,-2.902660369873047,0.00073,0.04690009728074074,74.85258483886719,-325.4391174316406,439056
251.79948915,61564,70.9,442763,7,6620,6.331055641174316,0.00073,0.047378137707710266,71.47383880615234,-323.79632568359375,439762
252.40454813999997,61663,70.3,443453,7,6630,1.2960760593414307,0.00073,0.047201089560985565,84.00743103027344,-328.3706970214844,440452
255.50203288,61767,70.54,444203,7,6640,4.3427958488464355,0.00073,0.04660724475979805,66.95269775390625,-337.6312255859375,441202
281.34646872,61873,71.7,444953,7,6650,-4.719386100769043,0.00073,0.049319762736558914,69.6823501586914,-314.7457580566406,441952
282.78676558,61974,71.43,445676,7,6660,-11.914566040039062,0.00073,0.048687469214200974,51.64689636230469,-333.1628112792969,442675
297.19848461,62073,71.44,446389,7,6670,-15.42723560333252,0.00073,0.047415900975465775,166.71983337402344,-338.312744140625,443388
305.06174188000006,62170,71.95,447093,7,6680,2.238804817199707,0.00073,0.04574652016162872,64.28558349609375,-317.6728515625,444092
315.55870639999995,62275,72.31,447843,7,6690,-4.904622554779053,0.00073,0.049124252051115036,64.11931610107422,-321.1609802246094,444842
319.7653608,62378,72.73,448580,7,6700,-3.631110906600952,0.00073,0.04687211662530899,71.57196044921875,-328.5769958496094,445579
306.81799214,62479,72.36,449293,7,6710,-1.9178838729858398,0.00073,0.046743378043174744,50.300575256347656,-321.482177734375,446292
323.58819575,62584,72.8,450043,7,6720,5.403680801391602,0.00073,0.04879750683903694,83.64158630371094,-318.1927185058594,447042
320.96905339999995,62686,73.19,450772,7,6730,1.8632533550262451,0.00073,0.045768141746520996,77.21940612792969,-319.560302734375,447771
328.7790174,62791,73.19,451522,7,6740,-2.3020923137664795,0.00073,0.047661468386650085,60.199737548828125,-335.98760986328125,448521
318.93150652,62891,72.86,452239,7,6750,-13.361342430114746,0.00073,0.04755633696913719,83.77658081054688,-335.1789245605469,449238
314.28124346,62985,72.24,452900,7,6760,-3.341402530670166,0.00073,0.04786831885576248,57.038848876953125,-314.6736755371094,449899
309.20033432,63086,72.28,453617,7,6770,11.89909553527832,0.00073,0.04615877941250801,67.75190734863281,-321.2040710449219,450616
309.32663137,63190,72.74,454367,7,6780,-0.30405163764953613,0.00073,0.04788535088300705,84.21905517578125,-335.22222900390625,451366
315.73013797000004,63298,72.74,455117,7,6790,1.8819446563720703,0.00073,0.04684963822364807,73.33528900146484,-321.6767883300781,452116
316.39003837999996,63406,72.87,455867,7,6800,-6.686877727508545,0.00073,0.047348752617836,57.50056457519531,-322.38360595703125,452866
318.41154942000003,63503,72.59,456552,7,6810,3.355772018432617,0.00073,0.04627129063010216,61.666561126708984,-307.819091796875,453551
296.91236452000004,63593,71.48,457191,7,6820,-5.3909993171691895,0.00073,0.0457727387547493,65.045654296875,-321.39111328125,454190
291.10767538,63695,71.46,457918,7,6830,-2.277576446533203,0.00073,0.04806698113679886,70.29193115234375,-323.545166015625,454917
279.75003503,63801,71.46,458668,7,6840,-12.232987403869629,0.00073,0.047908782958984375,61.801719665527344,-333.1355285644531,455667
255.37403211999998,63904,71.42,459381,7,6850,-6.29232120513916,0.00073,0.0542367659509182,75.48980712890625,-331.8828430175781,456380
243.46169997999996,64005,71.81,460081,7,6860,7.916299819946289,0.00073,0.053171537816524506,116.73967742919922,-334.8097839355469,457080
232.93859405999999,64114,72.14,460831,7,6870,-7.217789173126221,0.00073,0.04877704754471779,73.33644104003906,-346.5445556640625,457830
232.43402151999996,64217,71.9,461557,7,6880,5.247230529785156,0.00073,0.047396279871463776,80.4075698852539,-341.4294738769531,458556
219.12267847000004,64325,71.76,462293,7,6890,-2.8337888717651367,0.00073,0.046644795686006546,49.51831817626953,-340.45562744140625,459292
